id,osm_id,osm_type,coordinates,name,description,amenity,bicycle_parking,capacity,access,covered,fee,supervised,lit,operator,operator_type,building,level,surface,addr_city,addr_street,addr_housenumber,addr_suburb,addr_postcode,opening_hours,payment_none,ref,source,source_date,wikidata,wikipedia,created_at,updated_at
126,way/598430416,way,POINT(-49.1748647 -26.7331185),,,bicycle_parking,wall_loops,30,yes,yes,no,,,Rede Top Supermercados,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
127,node/605075791,node,POINT(-43.106232 -22.7546564),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
128,node/607513133,node,POINT(-43.1070561 -22.7624846),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
129,node/607513261,node,POINT(-43.1077534 -22.7613667),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
130,way/607698148,way,POINT(-38.3592297 -12.9223829),,,bicycle_parking,,,,yes,,,,CCR Metrô Bahia,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
131,way/607698149,way,POINT(-38.3793424 -12.9255268),,,bicycle_parking,,,,yes,,,,CCR Metrô Bahia,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
132,way/607698150,way,POINT(-38.3944365 -12.9342452),,,bicycle_parking,,,,yes,,,,CCR Metrô Bahia,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
133,way/607698154,way,POINT(-38.4301411 -12.9574537),,,bicycle_parking,,,,yes,,,,CCR Metrô Bahia,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
134,way/607698155,way,POINT(-38.4352587 -12.9636153),,,bicycle_parking,,,,yes,,,,CCR Metrô Bahia,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
135,way/607698156,way,POINT(-38.4707138 -12.9776574),,,bicycle_parking,,,,yes,,,,CCR Metrô Bahia,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
136,way/607698157,way,POINT(-38.4766085 -12.9700331),,,bicycle_parking,,108,,yes,,,,CCR Metrô Bahia,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
137,way/607698158,way,POINT(-38.4847119 -12.9845309),,,bicycle_parking,,,,yes,,,,CCR Metrô Bahia,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
138,way/607698159,way,POINT(-38.4700513 -12.9409696),,,bicycle_parking,stands,,,yes,,,,CCR Metrô Bahia,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
139,way/607698160,way,POINT(-38.4672095 -12.9251486),,,bicycle_parking,stands,,,yes,,,,CCR Metrô Bahia,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
140,way/607698161,way,POINT(-38.4726674 -12.9562222),,,bicycle_parking,stands,,,yes,,,,CCR Metrô Bahia,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
141,node/608717189,node,POINT(-43.1077339 -22.7622945),,,bicycle_parking,,12,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
142,node/608717193,node,POINT(-43.1074121 -22.7623737),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
143,node/608717198,node,POINT(-43.1076803 -22.7629673),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
144,way/609506547,way,POINT(-38.3422883 -12.9039015),,,bicycle_parking,stands,,,yes,,,,CCR - Metrô Bahia,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
145,node/612558195,node,POINT(-38.0889328 -12.6425606),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
146,node/614482631,node,POINT(-43.2914342 -22.9473536),,,bicycle_parking,,6,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
147,node/614496057,node,POINT(-43.1735775 -22.9034134),,,bicycle_parking,,6,,,,,,,,,,,,,,,,,,,GPS; survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
148,node/614496447,node,POINT(-43.281176 -22.9557608),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
149,way/618097612,way,POINT(-52.1662756 -32.0751276),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
150,way/618117142,way,POINT(-43.3180418 -22.8399639),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
151,way/618678688,way,POINT(-46.7166215 -23.766907),Bicicletário Terminal Varginha,,bicycle_parking,shed,26,yes,yes,no,no,,Socicam,,yes,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
152,way/623339450,way,POINT(-46.4755964 -23.5176094),Bicicletário Terminal AE Carvalho,,bicycle_parking,shed,42,yes,yes,no,no,,Socicam,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
153,way/624296747,way,POINT(-49.1790542 -26.7388995),,,bicycle_parking,wall_loops,28,yes,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
154,way/624296750,way,POINT(-49.1744219 -26.7333029),,,bicycle_parking,wall_loops,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
155,way/625764235,way,POINT(-34.9344691 -8.1683675),,,bicycle_parking,wall_loops,30,yes,yes,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
156,way/634985153,way,POINT(-43.9958319 -19.8568175),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
157,way/640678301,way,POINT(-49.1695405 -25.3503047),,,bicycle_parking,wall_loops,,customers,,no,no,,Terminal Guaraituba,,,,asphalt,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
158,way/663209176,way,POINT(-48.44447 -27.4304908),,,bicycle_parking,handlebar_holder,,yes,no,no,no,yes,Sapiens Parque,,,,paving_stones,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
159,way/664883313,way,POINT(-46.6961936 -23.7360626),Bicicletário Estação Grajaú,,bicycle_parking,building,178,yes,yes,no,yes,,Via Mobilidade,,yes,,,,,,,,Mo-Su 04:00-23:59,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
160,way/668678501,way,POINT(-46.8524671 -20.3441217),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
161,way/669118381,way,POINT(-48.4530173 -1.3548006),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
162,way/674239799,way,POINT(-49.1571749 -26.8557719),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
163,way/679925461,way,POINT(-44.2401103 -2.5153301),,,bicycle_parking,Bicicletário,,private,yes,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
164,way/681462695,way,POINT(-47.36671 -22.7499796),,,bicycle_parking,pista_de_manobras,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
165,way/681772917,way,POINT(-34.9813063 -8.0639838),,,bicycle_parking,,,yes,yes,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
166,way/682137699,way,POINT(-46.7268465 -23.4870444),Bicicletário Terminal Pirituba,,bicycle_parking,shed,156,yes,yes,no,yes,,Socicam,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
167,way/682148690,way,POINT(-43.3141362 -22.7055291),,,bicycle_parking,,10,yes,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
168,way/682193333,way,POINT(-46.9936029 -18.9628298),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
169,way/683026733,way,POINT(-46.3678563 -23.5406198),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
170,way/683217762,way,POINT(-46.409435 -23.9606366),,,bicycle_parking,building,,,yes,,,,,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
171,way/683750616,way,POINT(-44.4595489 -22.4503033),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
172,way/688401408,way,POINT(-49.069173 -22.3528333),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
173,way/690061920,way,POINT(-35.9660406 -8.2604703),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
174,way/697657607,way,POINT(-47.8403018 -24.4873952),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
175,way/698745615,way,POINT(-46.6946098 -23.6140303),Bicicletário Terminal Água Espraiada,,bicycle_parking,stands,32,yes,yes,no,no,yes,Socicam,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
176,way/698759080,way,POINT(-46.6824789 -23.6185706),Bicicletário Estação Campo Belo,,bicycle_parking,building,144,yes,yes,no,yes,,ViaMobilidade,,yes,,,,,,,,Mo-Su 06:00-22:00,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
177,way/699217995,way,POINT(-51.2030874 -23.2702947),,,bicycle_parking,shed,,,,,,,,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
178,way/704227866,way,POINT(-46.3076478 -23.5352219),Bicicletário Estação Suzano,,bicycle_parking,building,576,yes,yes,no,yes,,CPTM,,yes,,,,,,,,Mo-Su 04:00-23:59,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
179,way/704356614,way,POINT(-48.4228103 -25.6243001),,,bicycle_parking,stands,10,yes,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
180,node/704889596,node,POINT(-43.1783754 -22.925174),,,bicycle_parking,,3,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
181,node/704889604,node,POINT(-43.1782252 -22.9251098),,,bicycle_parking,,1,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
182,node/704992190,node,POINT(-43.1758564 -22.9279405),,,bicycle_parking,,5,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
183,way/708149106,way,POINT(-46.6841144 -23.6948828),Acesso Principal Ciclovia Marginal Pinheiros,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
184,way/712669948,way,POINT(-38.4199857 -12.9444975),,,bicycle_parking,,,,yes,no,,,CCR Metrô Bahia,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
185,way/713042093,way,POINT(-51.945366 -29.4486382),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
186,way/713042098,way,POINT(-51.9497373 -29.4468917),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
187,way/714148513,way,POINT(-51.9729571 -30.1251904),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
188,way/715945825,way,POINT(-46.5176175 -23.5305839),Bicicletário Estação Guilhermina Esperança,,bicycle_parking,building,155,yes,yes,,yes,,Metrô,,yes,,,,,,,,Mo-Su 06:00-22:00,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
189,way/718349148,way,POINT(-51.9437308 -29.4489091),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
190,node/724757320,node,POINT(-43.4481124 -22.8758141),,,bicycle_parking,,5,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
191,way/726593618,way,POINT(-38.5637881 -3.7764837),Bicicletário,,bicycle_parking,building,,yes,yes,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
192,node/727632327,node,POINT(-43.1982123 -22.9560372),,,bicycle_parking,,8,,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
193,way/730870939,way,POINT(-34.9505587 -8.0140088),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
194,way/733172196,way,POINT(-46.529066 -23.6515218),Bicicletário Terminal Metropolitano Santo André,Bicicletário da Estação Prefeito Celso Daniel - Santo André. Requer cadastro e apresentação de documentos. Visite o website para horários e detalhes.,bicycle_parking,building,334,yes,yes,no,yes,,EMTU,,yes,,,,,,,,Mo-Su 06:00-22:00,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
195,way/734028237,way,POINT(-46.4087069 -23.5832522),Bicicletário Terminal Cidade Tiradentes,,bicycle_parking,building,70,yes,yes,no,yes,,Tembici,,yes,,,,,,,,Mo-Su 04:00-23:59,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
196,way/737029358,way,POINT(-46.6370968 -23.5978587),Bicicletário Estação Santa Cruz,,bicycle_parking,building,80,yes,yes,no,yes,yes,ViaMobilidade,,yes,,,,,,,,Mo-Su 06:00-22:00,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
197,way/737473190,way,POINT(-38.2180221 -9.4378735),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
198,way/741276306,way,POINT(-47.1924391 -1.1850261),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
199,way/742691015,way,POINT(-40.311287 -20.3420442),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
200,way/748840005,way,POINT(-40.2588502 -20.2592777),,,bicycle_parking,,,yes,,no,,,,,,,paved,,,,,,,,,,,,,2026-07-02T22:07:42.062Z,2026-07-02T22:07:42.062Z
201,way/750798614,way,POINT(-60.7372966 2.8039994),,,bicycle_parking,stands,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
202,way/754303530,way,POINT(-48.5243981 -27.6053148),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
203,way/758228910,way,POINT(-34.9643767 -8.1480558),,,bicycle_parking,wall_loops,5,,yes,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
204,way/762670707,way,POINT(-46.7094903 -23.7555519),Bicicletário Estação Mendes,,bicycle_parking,stands,50,,yes,,,,CPTM,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
205,node/763824959,node,POINT(-43.1911335 -22.9641101),,,bicycle_parking,stands,8,yes,no,no,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
206,node/768959274,node,POINT(-47.8724442 -15.7655901),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
207,node/771839321,node,POINT(-43.1977653 -22.9845627),,,bicycle_parking,stands,4,yes,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
208,way/775146268,way,POINT(-48.5206096 -27.5964118),,,bicycle_parking,stands,,customers,no,no,,,Shopping Max&Flora,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
209,way/782277873,way,POINT(-49.0820844 -26.9153355),,Biciletário_Dom_Pedro_II,bicycle_parking,,50,private,yes,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
210,way/782466658,way,POINT(-51.822148 -21.3174836),,,bicycle_parking,,,yes,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
211,way/798106718,way,POINT(-38.3421876 -12.9027366),,,bicycle_parking,,,yes,yes,,,,CCR Metrô Bahia,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
212,node/810362121,node,POINT(-43.1767063 -22.9311147),,,bicycle_parking,stands,8,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
213,node/814237411,node,POINT(-43.173598 -22.9524756),,,bicycle_parking,,9,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
214,way/817335294,way,POINT(-49.1354397 -26.9138635),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
215,way/823859845,way,POINT(-34.9686638 -8.1174788),,,bicycle_parking,,14,yes,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
216,way/824254060,way,POINT(-53.8409266 -24.2813431),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
217,way/824627785,way,POINT(-53.842715 -24.2956811),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
218,way/827146295,way,POINT(-38.4576206 -12.9761328),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
219,way/827182391,way,POINT(-46.462169 -23.6674909),Bicicletário Estação Mauá,,bicycle_parking,building,1968,customers,yes,yes,yes,,ASCOBIKE,,yes,,,,Rua Rio Branco nº 36 E,,,,24/7,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
220,way/831335180,way,POINT(-46.7261111 -23.8282284),,,bicycle_parking,building,,yes,yes,no,yes,,SME,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
221,way/831449250,way,POINT(-46.6882519 -23.7052472),Bicicletário Estação Autódromo,,bicycle_parking,building,261,yes,yes,no,yes,,Via Mobilidade,,yes,,,,,,,,Mo-Su 04:00-23:59,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
222,way/841962199,way,POINT(-53.7687605 -24.7289423),,,bicycle_parking,,,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
223,node/852186532,node,POINT(-49.2519295 -25.4506383),Estacionamento de Bicicleta,,bicycle_parking,,18,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
224,node/852186535,node,POINT(-49.2508562 -25.4544104),Estacionamento de Bicicleta,,bicycle_parking,,20,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
225,way/854077419,way,POINT(-34.9291894 -8.0973501),,,bicycle_parking,stands,50,yes,yes,no,,,Grupo Big,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
226,way/856172602,way,POINT(-46.1838608 -23.5080632),,,bicycle_parking,lockers,,yes,yes,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
227,way/863997086,way,POINT(-46.7026862 -23.6223035),,Bicicletário da estação do monotrilho que fará conexão com a ciclovia existente,bicycle_parking,wall_loops,100,,yes,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
228,node/865743637,node,POINT(-49.2509671 -25.4504852),Estacionamento de Bicicleta,,bicycle_parking,,18,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
229,node/865743643,node,POINT(-49.251512 -25.4525444),,,bicycle_parking,,9,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
230,way/875928097,way,POINT(-43.4908715 -22.7442799),,,bicycle_parking,shed,20,private,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
231,node/888605512,node,POINT(-43.2347608 -22.9216512),,,bicycle_parking,,15,,no,no,,,Shopping Tijuca,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
232,way/895031808,way,POINT(-34.9253003 -8.0611674),,,bicycle_parking,stands,1000,private,no,no,,yes,,,,0,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
233,way/897358193,way,POINT(-46.5334876 -23.6461619),,,bicycle_parking,shed,,customers,,yes,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
234,way/912538672,way,POINT(-43.2048238 -22.8024113),,,bicycle_parking,shed,50,customers,,,,,Condaominio Amizade,,yes,,paved,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
235,way/918951133,way,POINT(-48.1159749 -15.8148914),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
236,way/918951134,way,POINT(-48.1159524 -15.8149336),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
237,way/918951135,way,POINT(-48.1159285 -15.8149812),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
238,way/918951136,way,POINT(-48.1160023 -15.8148483),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
239,way/918951137,way,POINT(-48.116021 -15.8148137),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
240,node/921822286,node,POINT(-40.2976397 -20.2808486),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
241,node/921822294,node,POINT(-40.293048 -20.2827911),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
242,way/922790294,way,POINT(-49.082889 -26.4764463),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
243,way/942402204,way,POINT(-34.9101278 -8.1208314),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
244,way/942402205,way,POINT(-34.9102313 -8.1212612),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
245,way/942402206,way,POINT(-34.9102938 -8.1215319),,,bicycle_parking,,,,,,,,,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
246,way/942593085,way,POINT(-46.7366743 -23.5900517),,,bicycle_parking,,250,yes,yes,,,,ViaQuatro,,,0,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
247,node/952402264,node,POINT(-48.2586329 -18.9171018),,,bicycle_parking,,12,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
248,way/954400389,way,POINT(-46.433808 -23.4919492),Bicicletário Terminal São Miguel,,bicycle_parking,shed,64,yes,yes,no,no,,Socicam,,yes,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
249,way/955494640,way,POINT(-48.0450422 -15.8320555),,,bicycle_parking,stands,,yes,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
250,way/956366236,way,POINT(-49.1729166 -26.6854399),,,bicycle_parking,,,yes,,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
251,way/979341205,way,POINT(-46.4811059 -23.4850798),Bicicletário Estação Comendador Ermelino,,bicycle_parking,building,196,yes,no,no,yes,,CPTM,,yes,,,,,,,,Mo-Su 04:00-23:59,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
252,way/979341206,way,POINT(-46.4439193 -23.4902892),Bicicletário Estação São Miguel Paulista,,bicycle_parking,building,208,yes,yes,no,yes,,CPTM,,yes,,,,,,,,Mo-Su 04:00-23:59,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
253,way/979341207,way,POINT(-46.4212459 -23.4918737),Bicicletário Estação Jardim Helena - Vila Mara,,bicycle_parking,building,256,yes,yes,no,yes,,CPTM,,yes,,,,,,,,Mo-Su 04:00-23:59,,,,,,,2026-07-02T22:07:42.072Z,2026-07-02T22:07:42.072Z
