id,data.age,data.job,data.gender,data.season,data.system,data.frequency,data.schooling,data.collisions,data.color_race,data.days_usage.total,data.days_usage.school,data.days_usage.leisure,data.days_usage.working,data.days_usage.shopping,data.years_using,data.age_category,data.age_standard,data.biggest_need,data.biggest_issue,data.distance_time,data.time_category,data.time_original,data.wage_standard,data.covid19_impact,data.frequency_what,data.income_original,data.pandemic_impact,data.theft_occurrence,data.transport_quality,data.household_quantity,data.combination_quality,data.motivation_to_start,data.neighborhood_living,data.neighborhood_origin,data.combination_category,data.neighborhood_destiny,data.harassment_occurrence,data.transport_combination.yes_no,data.transport_combination.transportation,data.motivation_to_continue,metadata.id,metadata.area,metadata.city,metadata.date,metadata.hour,metadata.street,metadata.weekday,metadata.location.type,metadata.location.coordinates,metadata.schedule,metadata.bike_type,metadata.sheet_index,metadata.survey_year,metadata.neighborhood,metadata.original_date,metadata.researcher_code,metadata.datetime_original,metadata.questionnaire_number,coordinates,created_at,updated_at
4524,22,empregado(a) domestico(a),Feminino,6,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,,4,0,0,6,0,menos de 6 meses,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Menos de 6 meses,2000,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,,,,0,Ônibus/Metrô/Trem/BRT,É mais barato,,,Ônibus/Metrô/Trem/BRT,,,false,,É mais rápido e prático,34,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Henrique Dias,terça-feira,Point,"-8.0591,-34.89917",,Privada,34,2015,Derby,,30786,,,0101000020E6100000ACC5A700187341C02063EE5A421E20C0,2026-07-22T03:36:43.050Z,2026-07-22T03:36:43.050Z
4525,22,publicitario(a),Masculino,0,,,Ensino Superior (Faculdade),Não,,5,0,0,4,0,menos de 6 meses,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Menos de 6 meses,2000,,Mais segurança pública,de 1 a 2 salários mínimos,,,,0, ,É mais saudável,,, ,,,false,,É mais rápido e prático,35,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Vasco da Gama,segunda-feira,Point,"-8.0181,-34.9216",,Privada,35,2015,Vasco da Gama,,30786,,,0101000020E61000002EFF21FDF67541C07E1D3867440920C0,2026-07-22T03:36:43.053Z,2026-07-22T03:36:43.053Z
4526,23,auditor(a),Masculino,3,,,Ensino Superior (Faculdade),Não,,4,0,1,3,0,entre 1 e 2 anos,de 15 a 24 anos,acima de 5 Salários Mínimos,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Entre 1 e 2 anos,7000,,Mais segurança/educação no trânsito,de 5 a 10 salários mínimos,,,,0,Ônibus/Metrô/Trem/BRT,É mais rápido e prático,,,Ônibus/Metrô/Trem/BRT,,,false,,É mais rápido e prático,36,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Praça Visconde de Mauá,terça-feira,Point,"-8.0673,-34.88297",,Pública,36,2015,Santo Antônio,,30786,,,0101000020E6100000B0AC3429057141C0A60A4625752220C0,2026-07-22T03:36:43.056Z,2026-07-22T03:36:43.056Z
4527,23,auxiliar de limpeza,Masculino,0,,,Ensino Médio (Segundo Grau),Não,,5,0,0,5,0,entre 2 e 5 anos,de 15 a 24 anos,até 1 Salário Mínimo,É mais barato,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Entre 2 e 5 anos,0,,Mais arborização/sobreamento,Não sabe/Não respondeu,,,,0, ,É mais barato,,, ,,,false,,É mais barato,37,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Jener de Souza,quinta-feira,Point,"-8.05823,-34.90008",,Pública,37,2015,Derby,,30786,,,0101000020E610000050E449D2357341C0CB4A9352D01D20C0,2026-07-22T03:36:43.059Z,2026-07-22T03:36:43.059Z
4528,23,estudante,Masculino,2,,,Ensino Superior (Faculdade),Não,,5,0,2,0,0,entre 6 meses e 1 ano,de 15 a 24 anos,até 1 Salário Mínimo,Sem resposta,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Entre 6 meses e 1 ano,1400,,Mais arborização/sobreamento,até 1 salário mínimo,,,,0, ,É mais rápido e prático,,, ,,,false,,Sem resposta,38,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Cruz Cabugá,terça-feira,Point,"-8.04856,-34.87766",,Privada,38,2015,Boa Vista,,30786,,,0101000020E6100000F180B229577041C09BC937DBDC1820C0,2026-07-22T03:36:43.061Z,2026-07-22T03:36:43.061Z
4529,23,educadora,Feminino,0,,,Ensino Superior (Faculdade),Não,,3,0,0,2,0,entre 6 meses e 1 ano,de 15 a 24 anos,de 2 a 5 Salários Mínimos,É mais saudável,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Entre 6 meses e 1 ano,3500,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 2 a 3 salários mínimos,,,,0, ,É mais saudável,,, ,,,false,,É mais saudável,39,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Agamenon Magalhães x Avenida Rui Barbosa,quarta-feira,Point,"-8.05239,-34.89582",,Pública,39,2015,Derby,,30786,,,0101000020E6100000268DD13AAA7241C05F46B1DCD21A20C0,2026-07-22T03:36:43.063Z,2026-07-22T03:36:43.063Z
4530,23,caixa de supermercado,Masculino,2,,,Sem instrução (nunca frequentou a escola ou primeira fase do ensino fundamental incompleto),Não,,7,0,1,6,2,mais de 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais barato,Falta de segurança no trânsito,20,mais de 10 até 20 minutos,Mais de 5 anos,2000,,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,,,,0,Ônibus/Metrô/Trem/BRT,É mais rápido e prático,,,Ônibus/Metrô/Trem/BRT,,,false,,É mais barato,40,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Carlos Gomes,quarta-feira,Point,"-8.05897,-34.91198",,Privada,40,2015,Prado,,30786,,,0101000020E6100000944DB9C2BB7441C0E7E3DA50311E20C0,2026-07-22T03:36:43.066Z,2026-07-22T03:36:43.066Z
4531,23,operador(a) de telemarketing,Masculino,5,,,Ensino Superior (Faculdade),Sim,,7,0,0,5,0,mais de 5 anos,de 15 a 24 anos,até 1 Salário Mínimo,É mais saudável,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Mais de 5 anos,1400,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,,,,0, ,É mais rápido e prático,,, ,,,false,,É mais saudável,41,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Comendador Morais,sexta-feira,Point,"-8.08882,-34.88169",,Privada,41,2015,Brasília Teimosa,,30786,,,0101000020E6100000E99AC937DB7041C02176A6D0792D20C0,2026-07-22T03:36:43.068Z,2026-07-22T03:36:43.068Z
4532,23,designer grafico,Masculino,,,,Ensino Superior (Faculdade),Não,,5,0,0,7,0,entre 1 e 2 anos,de 15 a 24 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Entre 1 e 2 anos,3500,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,,,,0,Ônibus/Metrô/Trem/BRT,É mais rápido e prático,,,Ônibus/Metrô/Trem/BRT,,,false,,É mais rápido e prático,42,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Gomes Taborda,quarta-feira,Point,"-8.05862,-34.9128",,Privada,42,2015,Prado,,30786,,,0101000020E6100000F7E461A1D67441C075C8CD70031E20C0,2026-07-22T03:36:43.070Z,2026-07-22T03:36:43.070Z
4533,24,estoquista,Masculino,0,,,Ensino Médio (Segundo Grau),Não,,7,0,1,3,0,mais de 5 anos,de 15 a 24 anos,até 1 Salário Mínimo,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Mais de 5 anos,0,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Não sabe/Não respondeu,,,,0,Combinado público privado,É mais saudável,,,Combinado público privado,,,false,,É mais rápido e prático,43,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Comendador Morais,terça-feira,Point,"-8.08882,-34.88169",,Privada,43,2015,Brasília Teimosa,,30786,,,0101000020E6100000E99AC937DB7041C02176A6D0792D20C0,2026-07-22T03:36:43.072Z,2026-07-22T03:36:43.072Z
4534,24,frentista,Masculino,,,,Ensino Médio (Segundo Grau),Não,,5,0,0,6,0,menos de 6 meses,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Menos de 6 meses,2000,,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,,,,0,Ônibus/Metrô/Trem/BRT,É mais rápido e prático,,,Ônibus/Metrô/Trem/BRT,,,false,,É mais rápido e prático,44,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Praça do Diário,sexta-feira,Point,"-8.06404,-34.87796",,Pública,44,2015,Santo Antônio,,30786,,,0101000020E61000001C9947FE607041C08D45D3D9C92020C0,2026-07-22T03:36:43.074Z,2026-07-22T03:36:43.074Z
4535,24,estudante,Masculino,1,,,Ensino Superior (Faculdade),Não,,3,5,7,0,0,entre 1 e 2 anos,de 15 a 24 anos,acima de 5 Salários Mínimos,É mais saudável,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Entre 1 e 2 anos,7000,,Mais arborização/sobreamento,de 5 a 10 salários mínimos,,,,0, ,É mais rápido e prático,,, ,,,false,,É mais saudável,45,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Vasco da Gama,sexta-feira,Point,"-8.0181,-34.9216",,Privada,45,2015,Vasco da Gama,,30786,,,0101000020E61000002EFF21FDF67541C07E1D3867440920C0,2026-07-22T03:36:43.076Z,2026-07-22T03:36:43.076Z
4536,24,musico(a),Feminino,3,,,Ensino Superior (Faculdade),Não,,5,0,1,3,1,entre 2 e 5 anos,de 15 a 24 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Entre 2 e 5 anos,3500,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,,,,0, ,É mais rápido e prático,,, ,,,false,,É mais rápido e prático,46,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Praça do Diário,sexta-feira,Point,"-8.06404,-34.87796",,Privada,46,2015,Santo Antônio,,30786,,,0101000020E61000001C9947FE607041C08D45D3D9C92020C0,2026-07-22T03:36:43.078Z,2026-07-22T03:36:43.078Z
4537,24,vendedor(a),Masculino,0,,,Ensino Médio (Segundo Grau),Sim,,7,0,7,7,7,mais de 5 anos,de 15 a 24 anos,até 1 Salário Mínimo,É mais barato,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Mais de 5 anos,1400,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,,,,0,Ônibus/Metrô/Trem/BRT,É mais barato,,,Ônibus/Metrô/Trem/BRT,,,false,,É mais barato,47,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Henrique Dias,terça-feira,Point,"-8.0591,-34.89917",,Privada,47,2015,Derby,,30786,,,0101000020E6100000ACC5A700187341C02063EE5A421E20C0,2026-07-22T03:36:43.080Z,2026-07-22T03:36:43.080Z
4538,24,autonomo(a),Masculino,0,,,Ensino Superior (Faculdade),Não,,7,0,0,7,0,entre 6 meses e 1 ano,de 15 a 24 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Entre 6 meses e 1 ano,3500,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,,,,0, ,É mais rápido e prático,,, ,,,false,,É mais rápido e prático,48,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Henrique Dias,quarta-feira,Point,"-8.0591,-34.89917",,Privada,48,2015,Derby,,30786,,,0101000020E6100000ACC5A700187341C02063EE5A421E20C0,2026-07-22T03:36:43.082Z,2026-07-22T03:36:43.082Z
4539,24,gestor,Feminino,0,,,Ensino Superior (Faculdade),Não,,7,0,1,5,1,entre 6 meses e 1 ano,de 15 a 24 anos,acima de 5 Salários Mínimos,Outros,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Entre 6 meses e 1 ano,7000,,Mais segurança pública,acima de 10 salários mínimos,,,,0, ,É mais rápido e prático,,, ,,,false,,Outros,49,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Gomes Taborda,quarta-feira,Point,"-8.05862,-34.9128",,Privada,49,2015,Prado,,30786,,,0101000020E6100000F7E461A1D67441C075C8CD70031E20C0,2026-07-22T03:36:43.085Z,2026-07-22T03:36:43.085Z
4540,24,servicos gerais,Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,,6,0,0,5,0,entre 6 meses e 1 ano,de 15 a 24 anos,até 1 Salário Mínimo,É mais saudável,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Entre 6 meses e 1 ano,1400,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,,,,0, ,É mais saudável,,, ,,,false,,É mais saudável,50,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Gomes Taborda,quarta-feira,Point,"-8.05862,-34.9128",,Privada,50,2015,Prado,,30786,,,0101000020E6100000F7E461A1D67441C075C8CD70031E20C0,2026-07-22T03:36:43.087Z,2026-07-22T03:36:43.087Z
4541,24,balconista de lanchonete,Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,,5,0,2,6,4,mais de 5 anos,de 15 a 24 anos,até 1 Salário Mínimo,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Mais de 5 anos,1400,,Mais segurança/educação no trânsito,até 1 salário mínimo,,,,0, ,É mais saudável,,, ,,,false,,É mais rápido e prático,51,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida João de Barros,terça-feira,Point,"-8.05009,-34.89005",,Privada,51,2015,Boa Vista,,30786,,,0101000020E610000004E78C28ED7141C09AB67F65A51920C0,2026-07-22T03:36:43.089Z,2026-07-22T03:36:43.089Z
4542,25,servente de pedreiro,Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,,5,0,0,4,0,mais de 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Mais de 5 anos,2000,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,,,,0, ,É ambientalmente correto,,, ,,,false,,É mais rápido e prático,52,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quinta-feira,Point,"-8.04448,-34.87489",,Privada,52,2015,Casa Amarela,,30786,,,0101000020E610000079CC4065FC6F41C0F4A62215C61620C0,2026-07-22T03:36:43.092Z,2026-07-22T03:36:43.092Z
4543,25,recepcionista,Masculino,,,,Ensino Médio (Segundo Grau),Não,,7,0,3,5,1,mais de 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É ambientalmente correto,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Mais de 5 anos,2000,,Mais arborização/sobreamento,de 1 a 2 salários mínimos,,,,0,Ônibus/Metrô/Trem/BRT,É ambientalmente correto,,,Ônibus/Metrô/Trem/BRT,,,false,,É ambientalmente correto,53,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Jener de Souza,quarta-feira,Point,"-8.05823,-34.90008",,Pública,53,2015,Derby,,30786,,,0101000020E610000050E449D2357341C0CB4A9352D01D20C0,2026-07-22T03:36:43.094Z,2026-07-22T03:36:43.094Z
4544,25,auxiliar de mecanico,Feminino,0,,,Ensino Médio (Segundo Grau),Não,,3,0,0,5,2,entre 6 meses e 1 ano,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,Falta de segurança no trânsito,20,mais de 10 até 20 minutos,Entre 6 meses e 1 ano,2000,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,,,,0,Ônibus/Metrô/Trem/BRT,É mais barato,,,Ônibus/Metrô/Trem/BRT,,,false,,É mais rápido e prático,54,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Praça do Derby,terça-feira,Point,"-8.05661,-34.89772",,Pública,54,2015,Derby,,30786,,,0101000020E6100000897B2C7DE87241C0CC4065FCFB1C20C0,2026-07-22T03:36:43.097Z,2026-07-22T03:36:43.097Z
4545,25,subgerente,Masculino,0,,,Ensino Médio (Segundo Grau),Sim,,7,0,0,6,0,mais de 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Mais de 5 anos,2000,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,,,,0, ,É mais rápido e prático,,, ,,,false,,É mais rápido e prático,55,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Cruz Cabugá,quinta-feira,Point,"-8.04856,-34.87766",,Privada,55,2015,Boa Vista,,30786,,,0101000020E6100000F180B229577041C09BC937DBDC1820C0,2026-07-22T03:36:43.099Z,2026-07-22T03:36:43.099Z
4546,25,seguranca,Masculino,0,,,Ensino Médio (Segundo Grau),Não,,6,0,0,5,0,mais de 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Mais de 5 anos,2000,,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,,,,0, ,É mais rápido e prático,,, ,,,false,,É mais rápido e prático,56,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Floriano Peixoto,terça-feira,Point,"-8.06546,-34.88238",,Privada,56,2015,Santo Antônio,,30786,,,0101000020E61000007E52EDD3F17041C06F641EF9832120C0,2026-07-22T03:36:43.101Z,2026-07-22T03:36:43.101Z
4547,25,torneiro mecanico,Masculino,,,,Ensino Médio (Segundo Grau),Sim,,7,0,2,5,0,entre 6 meses e 1 ano,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,Falta de segurança no trânsito,20,mais de 10 até 20 minutos,Entre 6 meses e 1 ano,2000,,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,,,,0,Ônibus/Metrô/Trem/BRT,É mais rápido e prático,,,Ônibus/Metrô/Trem/BRT,,,false,,É mais rápido e prático,57,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Praça Maciel Pinheiro,sexta-feira,Point,"-8.06263,-34.88528",,Privada,57,2015,Boa Vista,,30786,,,0101000020E6100000C5E6E3DA507141C0397F130A112020C0,2026-07-22T03:36:43.104Z,2026-07-22T03:36:43.104Z
4548,25,auxiliar administrativo(a),Masculino,0,,,Ensino Superior (Faculdade),Não,,7,0,2,3,2,mais de 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Mais de 5 anos,3500,,Mais arborização/sobreamento,de 2 a 3 salários mínimos,,,,0, ,Outros,,, ,,,false,,É mais rápido e prático,58,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quinta-feira,Point,"-8.04448,-34.87489",,Privada,58,2015,Casa Amarela,,30786,,,0101000020E610000079CC4065FC6F41C0F4A62215C61620C0,2026-07-22T03:36:43.106Z,2026-07-22T03:36:43.106Z
4549,25,arquiteto(a) e urbanista,Masculino,4,,,Ensino Superior (Faculdade),Não,,5,0,2,4,0,entre 1 e 2 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais barato,Falta de segurança no trânsito,20,mais de 10 até 20 minutos,Entre 1 e 2 anos,3500,,Mais arborização/sobreamento,de 2 a 3 salários mínimos,,,,0, ,É mais barato,,, ,,,false,,É mais barato,59,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Praça Maciel Pinheiro,sexta-feira,Point,"-8.06263,-34.88528",,Privada,59,2015,Boa Vista,,30786,,,0101000020E6100000C5E6E3DA507141C0397F130A112020C0,2026-07-22T03:36:43.109Z,2026-07-22T03:36:43.109Z
4550,26,vendedor(a),Masculino,0,,,Ensino Superior (Faculdade),Não,,5,0,7,6,7,entre 2 e 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,20,mais de 10 até 20 minutos,Entre 2 e 5 anos,3500,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 2 a 3 salários mínimos,,,,0,Ônibus/Metrô/Trem/BRT,É mais rápido e prático,,,Ônibus/Metrô/Trem/BRT,,,false,,É mais rápido e prático,60,Área 3 - Área Periférica,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Rodrigues de Mendonça,terça-feira,Point,"-8.06206,-34.90976",,Privada,60,2015,Prado,,30786,,,0101000020E6100000BF9A0304737441C08FC70C54C61F20C0,2026-07-22T03:36:43.112Z,2026-07-22T03:36:43.112Z
4551,26,vendedor(a),Masculino,0,,,Ensino Superior (Faculdade),Não,,5,0,7,6,7,entre 1 e 2 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais saudável,Falta de segurança no trânsito,20,mais de 10 até 20 minutos,Entre 1 e 2 anos,3500,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 2 a 3 salários mínimos,,,,0,Carro/Moto,É mais saudável,,,Carro/Moto,,,false,,É mais saudável,61,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua Comendador Morais,sexta-feira,Point,"-8.08882,-34.88169",,Privada,61,2015,Brasília Teimosa,,30786,,,0101000020E6100000E99AC937DB7041C02176A6D0792D20C0,2026-07-22T03:36:43.114Z,2026-07-22T03:36:43.114Z
