Ano da Pesquisa,Data_Hora,N_Quest,Cod_Pesq,Data,Dia_Semana,Horario,Zona,Bairro,Logradouro,Genero,Idade,Idade_Cat,Escolaridade,Ocupacao,Renda,Renda_2024,Raca,Bairro_Residencia,Qt_Domicilio,Covid19,Tempo_Cat,Tempo,Bike,Qt_Tempo,Qt_Tempo_2024,Ocorrencia,Ocorrencia_Furto,Ocorrencia_Assedio,Qt_Dia,Trabalho,Escola,Compras,Lazer,Estacao,Combina,Ql_Combina,Ou_Meio,Ql_Meio,Sistema,Bairro_Origem,Bairro_Destino,Pandemia,Frequencia,Ql_Motivo_Inicio,Ql_Problemas,Ql_Motivo,Oq_Frequencia,Ql_combina_cat,latitude,coordinates
2021,07/10/2021,6,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,39,de 35 a 44 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,Várzea,5,Sim,mais de 10 até 20 minutos,15,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,,,7,7,0,3,0,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Não,Sem resposta,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,7,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,26,de 25 a 34 anos,Pós-Graduação,,de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,Parda,Várzea,2,Não,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Sim,,,4,0,0,2,4,0,Não,Sem resposta,Não,Sem resposta,Sim,,,Sim,Passei a pedalar mais,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,8,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Feminino,42,de 35 a 44 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,Várzea,3,Não,mais de 10 até 20 minutos,20,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,,,5,5,0,2,1,0,Não,Sem resposta,Sim,Carro/Moto,Não,,,Sim,Passei a pedalar mais,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,18,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,25,de 25 a 34 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,San Martin,4,Sim,mais de 20 até 30 minutos,25,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,,,7,6,0,2,1,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Não,Sem resposta,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,17,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Feminino,54,de 45 a 54 anos,Ensino Médio,,até 1 salário mínimo,até 1 salário mínimo,Parda,Barreira,4,Sim,mais de 30 minutos até 1 hora,60,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,,,6,6,0,0,0,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Sim,Passei a pedalar mais,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,19,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,39,de 35 a 44 anos,Ensino Médio,,de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,Parda,Iputinga,4,Não,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,6,6,0,3,1,0,Não,Sem resposta,Sim,Carro/Moto,Não,,,Sim,Passei a pedalar mais,,,É mais barato,Mais segurança/educação no trânsito,Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,20,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,32,de 25 a 34 anos,Ensino Médio,,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,Parda,Tabatinga,2,Sim,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,6,0,0,1,0,Não,Sem resposta,Sim,Carro/Moto,Não,,,Não,Sem resposta,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,11,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,42,de 35 a 44 anos,Sem instrução,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Branca,Barreiras,3,Não,mais de 20 até 30 minutos,25,Privada,Mais de 5 anos,Mais de 5 anos,Sim,,,7,5,0,7,2,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Sim,Passei a pedalar mais,,,É mais barato,Mais segurança pública,Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,12,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,48,de 45 a 54 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,Santa Mônica - Camaragibe,1,Não,mais de 30 minutos até 1 hora,60,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,6,0,2,2,0,Não,Sem resposta,Não,Sem resposta,Não,,,Sim,Passei a pedalar mais,,,É mais saudável,Mais segurança pública,Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,13,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,60,de 55 a 64 anos,Ensino Fundamental,,Não sabe/Não respondeu,Não sabe/Não respondeu,Preta,Estados - Camaragibe,1,Sim,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,7,0,1,0,0,Não,Sem resposta,Não,Sem resposta,Não,,,Não,Sem resposta,,,Outros,Mais segurança/educação no trânsito,Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,14,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,43,de 35 a 44 anos,Ensino Médio,,até 1 salário mínimo,até 1 salário mínimo,Parda,Estados - Camaragibe,5,Não,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,4,0,2,5,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Sim,,,Sim,Passei a pedalar mais,,,É mais rápido e prático,Mais segurança/educação no trânsito,Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,15,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Feminino,63,de 55 a 64 anos,Ensino Fundamental,,até 1 salário mínimo,até 1 salário mínimo,Parda,Lot. Nazaré - Camaragibe,2,Não,mais de 20 até 30 minutos,25,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,5,0,7,0,0,Não,Sem resposta,Não,Sem resposta,Não,,,Sim,Passei a pedalar menos,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,16,AN136,17/09/2021,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Feminino,30,de 25 a 34 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,Várzea,2,Não,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,7,0,2,1,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Não,Sem resposta,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03130","-34,95573"
2021,07/10/2021,43,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,40,de 35 a 44 anos,Ensino Fundamental,,até 1 salário mínimo,até 1 salário mínimo,Parda,Linha do Tiro,1,Não,mais de 10 até 20 minutos,15,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,7,5,7,6,0,Não,Sem resposta,Sim,A pé ou outro modo ativo,Não,,,Não,Sem resposta,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,41,AN136,07/10/2021,sexta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,33,de 25 a 34 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,Cajueiro,1,Não,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,2,2,0,7,2,0,Não,Sem resposta,Sim,Carro/Moto,Não,,,Não,Sem resposta,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,39,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,64,de 55 a 64 anos,Sem instrução,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,Encruzilhada,1,Não,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,7,7,7,7,0,Não,Sem resposta,Não,Sem resposta,Não,,,Não,Passei a pedalar menos,,,Outros,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,37,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,17,de 15 a 24 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,Campina do Barreto,3,Não,mais de 10 até 20 minutos,15,Privada,Entre 2 e 3 anos,Entre 2 e 5 anos,Não,,,7,7,5,5,2,0,Não,Sem resposta,Sim,A pé ou outro modo ativo,Sim,,,Sim,Passei a pedalar menos,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,63,CRR20,05/10/2021,terça-feira,,Área 2 - Área Intermediária,,Estrada do Arraial x Rua Padre Lemos,Masculino,20,de 15 a 24 anos,Ensino Médio,,de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,Parda,Dois Unidos,5,Sim,mais de 30 minutos até 1 hora,35,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Sim,,,7,6,0,0,0,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Não,Sem resposta,,,É mais barato,Mais segurança/educação no trânsito,Sem resposta,"-8,04448","-34,87489"
2021,07/10/2021,35,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Feminino,28,de 25 a 34 anos,Ensino Médio,,de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,Amarela,Campina do Barreto,3,Sim,mais de 10 até 20 minutos,20,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,,,6,6,0,0,2,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Sim,Passei a pedalar mais,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,33,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,60,de 55 a 64 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Branca,Água Fria,2,Não,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,6,0,0,2,0,Não,Sem resposta,Não,Sem resposta,Não,,,Sim,Passei a pedalar menos,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,30,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Feminino,23,de 15 a 24 anos,Ensino Superior,,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,Branca,Sítio Novo - Olinda,3,Sim,até 10 minutos,5,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,6,0,1,1,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Sim,Passei a pedalar mais,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,57,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,22,de 15 a 24 anos,Ensino Superior,,de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,Preta,Campo Grande,3,Não,mais de 10 até 20 minutos,20,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,,,3,3,1,2,7,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Não,Sem resposta,,,É mais barato,Mais segurança/educação no trânsito,Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,29,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Feminino,53,de 45 a 54 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Branca,Peixinhos,2,Não,mais de 10 até 20 minutos,20,Privada,Entre 4 e 5 anos,Entre 2 e 5 anos,Sim,,,7,5,0,0,2,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Não,Sem resposta,,,É mais rápido e prático,Mais segurança/educação no trânsito,Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,64,CR020,05/10/2021,terça-feira,,Área 2 - Área Intermediária,,Estrada do Arraial x Rua Padre Lemos,Masculino,42,de 35 a 44 anos,Ensino Médio,,de 5 a 10 salários mínimos,acima de 5 salários mínimos,Parda,Casa Amarela,3,Sim,até 10 minutos,10,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,7,0,7,0,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Sim,Passei a pedalar mais,,,É mais rápido e prático,Mais arborização/sobreamento,Sem resposta,"-8,04448","-34,87489"
2021,07/10/2021,53,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,56,de 55 a 64 anos,Sem instrução,,até 1 salário mínimo,até 1 salário mínimo,Preta,Bomba do Hemetério,2,Não,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,6,6,0,1,3,0,Não,Sem resposta,Não,Sem resposta,Não,,,Sim,Passei a pedalar menos,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,27,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,47,de 45 a 54 anos,Sem instrução,,até 1 salário mínimo,até 1 salário mínimo,Amarela,Campo Grande,3,Não,até 10 minutos,5,Privada,Mais de 5 anos,Mais de 5 anos,Sim,,,7,0,0,5,3,0,Não,Sem resposta,Não,Sem resposta,Não,,,Sim,Passei a pedalar mais,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,65,CR020,05/10/2021,terça-feira,,Área 2 - Área Intermediária,,Estrada do Arraial x Rua Padre Lemos,Masculino,53,de 45 a 54 anos,Sem instrução,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Branca,Vasco da Gama,2,Não,até 10 minutos,10,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,6,0,1,0,0,Não,Sem resposta,Não,Sem resposta,Não,,,Não,Sem resposta,,,É mais barato,Mais segurança/educação no trânsito,Sem resposta,"-8,04448","-34,87489"
2021,07/10/2021,55,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Feminino,27,de 25 a 34 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Branca,Campo Grande,5,Sim,até 10 minutos,10,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,3,2,4,7,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Sim,Passei a pedalar menos,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,63,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,34,de 25 a 34 anos,Ensino Fundamental,,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,Preta,Fundão,4,Não,mais de 20 até 30 minutos,25,Privada,Menos de 6 meses,Menos de 6 meses,Não,,,6,6,0,1,6,0,Não,Sem resposta,Sim,Carro/Moto,Sim,,,Não,Sem resposta,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,73,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,29,de 25 a 34 anos,Ensino Superior,,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,Branca,Campo Grande,5,Sim,até 10 minutos,6,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,5,5,0,6,0,Não,Sem resposta,Sim,Carro/Moto,Sim,,,Sim,Passei a pedalar mais,,,É mais barato,Mais segurança pública,Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,75,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,30,de 25 a 34 anos,Ensino Médio,,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,Parda,Salgadinho,3,Sim,até 10 minutos,10,Privada,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Não,,,7,4,5,1,7,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Sim,Passei a pedalar mais,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,45,AN136,07/10/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Outro,38,de 35 a 44 anos,Ensino Superior,,Não sabe/Não respondeu,Não sabe/Não respondeu,Branca,Hipódromo,4,Não,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,1,4,3,2,0,Não,Sem resposta,Não,Sem resposta,Não,,,Sim,Passei a pedalar menos,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,71,AN136,30/09/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Feminino,20,de 15 a 24 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Branca,Campo Grande,4,Não,mais de 20 até 30 minutos,30,Privada,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Não,,,4,0,0,4,2,0,Não,Sem resposta,Sim,A pé ou outro modo ativo,Sim,,,Sim,Passei a pedalar mais,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,66,CR020,05/10/2021,terça-feira,,Área 2 - Área Intermediária,,Estrada do Arraial x Rua Padre Lemos,Masculino,41,de 35 a 44 anos,Ensino Fundamental,,até 1 salário mínimo,até 1 salário mínimo,Branca,Casa Amarela,3,Não,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,7,0,2,7,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Não,Sem resposta,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,04448","-34,87489"
2021,07/10/2021,69,AN136,30/09/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,33,de 25 a 34 anos,Ensino Superior,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,Ouro Preto - Olinda,3,Não,mais de 20 até 30 minutos,25,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,6,6,0,6,2,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Sim,Passei a pedalar mais,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,67,CR020,05/10/2021,terça-feira,,Área 2 - Área Intermediária,,Estrada do Arraial x Rua Padre Lemos,Masculino,21,de 15 a 24 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,Arruda,2,Sim,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,5,0,3,2,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Não,,,Não,Sem resposta,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,04448","-34,87489"
2021,07/10/2021,67,AN136,30/09/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Masculino,28,de 25 a 34 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,Água Fria,2,Não,mais de 10 até 20 minutos,15,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,,,7,6,0,0,0,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Sim,,,Sim,Passei a pedalar mais,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,65,AN136,30/09/2021,quinta-feira,,Área 2 - Área Intermediária,,Estrada de Belém x Rua Odorico Mendes,Feminino,36,de 35 a 44 anos,Ensino Médio,,até 1 salário mínimo,até 1 salário mínimo,Parda,Campo Grande,6,Não,mais de 20 até 30 minutos,30,Privada,Menos de 6 meses,Menos de 6 meses,Não,,,7,0,0,7,0,0,Não,Sem resposta,Sim,A pé ou outro modo ativo,Não,,,Sim,Passei a pedalar mais,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Sem resposta,"-8,03216","-34,88138"
2021,07/10/2021,68,CR020,05/10/2021,terça-feira,,Área 2 - Área Intermediária,,Estrada do Arraial x Rua Padre Lemos,Feminino,,Sem resposta,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,Tamarineira,3,Não,mais de 20 até 30 minutos,30,Privada,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Não,,,1,0,0,0,1,0,Não,Sem resposta,Sim,Ônibus/Metrô/Trem/BRT,Sim,,,Não,Sem resposta,,,É mais saudável,Mais segurança/educação no trânsito,Sem resposta,"-8,04448","-34,87489"
