id,name,capacity,covered,access,operator,bicycle_parking
4126,,,,,Shopping Neumarkt,building
4127,,16,no,yes,,stands
4128,,4,no,yes,,stands
4129,,5,yes,customers,Hiperideal,wall_loops
4130,,50,,,,building
4131,,,no,,,stands
4132,,8,no,,,stands
4133,,6,no,,,stands
4134,,,,,,wall_loops
4135,,12,no,,,stands
4136,,16,no,,,stands
4137,,18,no,,,stands
4138,,6,no,,,stands
4139,,8,no,,,wall_loops
4140,,4,no,,,stands
4141,,9,no,,,stands
4142,,,,,,
4143,,,,,,
4144,,,,,,
4145,,,,,,
4146,,,,,,
4147,,,,,,
4148,,10,,,,transoceânica
4149,,10,,yes,,stands
4150,,10,,yes,,stands
4151,,,,,,stands
4152,,,no,customers,Giassi Supermercados,wall_loops
4153,,,,yes,,
4154,,4,no,yes,,stands
4155,,,no,yes,,stands
4156,,16,no,yes,,stands
4157,,8 vagas,no,yes,,stands
4158,,8,no,yes,,stands
4159,,5,,,,wall_loops
4160,,,no,yes,,stands
4161,,20,no,yes,,stands
4162,,20,no,yes,,stands
4163,,7,no,yes,,
4164,,30,no,yes,,stands
4165,,,,customers,,
4166,,8,no,yes,,
4167,,1,no,yes,,stands
4168,,10,no,customers,,wall_loops
4169,,8,no,,,stands
4170,,6,no,yes,,stands
4171,,,no,,,
4172,,108,yes,,CCR Metrô Bahia,stands
4173,,,yes,customers,,rack
4174,,10,no,yes,McDonald's,stands
4175,,20,yes,,,stands
4176,,6,no,yes,,stands
4177,,,,,,
4178,,10,yes,,,wall_loops
4179,,30,no,,,stands
4180,,12,,yes,,stands
4181,,5,no,yes,,stands
4182,,12,no,yes,,stands
4184,,,,,,
4185,,,,,,
4186,,6,,,,stands
4187,,12,,,,pórtico
4188,,8,,,,v
4189,,4,,,,pórtico
4190,,,,,,stands
4191,,,,,,stands
4192,,,yes,yes,,stands
4193,,,,,,stands
4194,,10,,,Museu Janete Costa,stands
4195,,4,,,,stands
4196,,4,,,,stands
4197,,10,,,,stands
4198,,10,,,,stands
4199,,10,,,,stands
4200,,10,,,,stands
4201,,6,,,,stands
4202,,10,,,,stands
4203,,8,,,,stands
4204,,10,,,,stands
4205,,20,,,Museu de Arte Contemporânea de Niterói,stands
4206,,8,no,,,stands
4207,,10,,,,
4208,,10,,,Horto do Fonseca,stands
4209,,10,,,,stands
4210,,2,,,,stands
4211,,4,,,,stands
4212,,4,,,,stands
4213,,2,,,,stands
4214,,10,,,Universidade Federal Fluminense,stands
4215,,10,,,Universidade Federal Fluminense,stands
4216,,10,,,Universidade Federal Fluminense,stands
4217,,10,,,Universidade Federal Fluminense,stands
4218,,2,,,,stands
4219,,2,,,,stands
4220,,4,,,,stands
4221,,2,,,,stands
4222,,2,,,,stands
4223,,6,,,,stands
4224,,10,,,,stands
4225,,6,,,,stands
4226,,6,,,,stands
4227,,10,,,,stands
4228,,10,,,,stands
4229,,10,,,Museu do Ingá,stands
4230,,4,,,,stands
4231,,10,,,,stands
4232,,10,,,,stands
4233,,10,,,,stands
4234,,10,,,,stands
4235,,4,,,,stands
4236,,8,,,,stands
4237,,8,,,,stands
4238,,6,,,,stands
4239,,4,,,,stands
4240,,6,,,,stands
4241,,6,,,,stands
4242,,6,,,,stands
4243,,10,,,,stands
4244,,10,,,,stands
4245,,8,,,,stands
4246,,4,,,,stands
4247,,4,,,,stands
4248,,6,,,,stands
4249,,6,,,,stands
4250,,6,,,,stands
4251,,10,,,Complexo Esportivo do Barreto,stands
4252,,6,,,,stands
4253,,20,no,yes,,mac
4254,,20,,,,mac
4255,,20,,,,mac
4256,,20,,,,mac
4257,,10,,,,mac
4258,,10,,,,mac
4259,,20,,yes,,mac
4260,,40,,,,mac
4261,,80,no,yes,,stands
4262,,10,,,,mac
4263,,20,,,,mac
4264,,20,,,,mac
4265,,20,,,,mac
4266,,20,,,,mac
4267,,20,,,,mac
4268,,20,,,,mac
4269,,20,no,yes,,mac
4270,,20,,,,mac
4271,,20,,,,mac
4272,,4,,,,stands
4273,,4,,,,stands
4274,,4,,,,stands
4275,,4,,,,stands
4276,,4,,,,stands
4277,,2,,,,stands
4278,,4,,,,stands
4279,,4,,,,stands
4280,,8,,,,stands
4281,,4,,,,stands
4282,,2,,,,stands
4283,,4,,,,stands
4284,,4,,,,stands
4285,,4,,,,stands
4286,,8,,,,stands
4287,,8,,,,stands
4288,,2,,,,stands
4289,,4,,,,stands
4290,,4,,,,stands
4291,,10,,,,stands
4292,,6,,,,stands
4293,,4,,,,stands
4294,,8,,,,stands
4295,,4,,,,stands
4296,,4,,,,stands
4297,,4,,,,stands
5590,,,,,,stands
4298,,4,,,,stands
4299,,4,,,,stands
4300,,4,,,,stands
4301,,4,,,,stands
4302,,4,,,,stands
4303,,4,,,,stands
4304,,6,,,,stands
4305,,4,,,,stands
4306,,4,,,,stands
4307,,6,,,,stands
4308,,4,,,,stands
4309,,4,,,,stands
4310,,6,,,,stands
4311,,8,,,,stands
4312,,6  vagas,,,,stands
4313,,4,,,,stands
4314,,4,,,,stands
4315,,2,,,,stands
4316,,4,,,,stands
4317,,4,,,,stands
4318,,8,,,,stands
4319,,4,,,,stands
4320,,4,,,,stands
4321,,4,,,,stands
4322,,4,,,,stands
4323,,4,,,,stands
4324,,4,,,,stands
4325,,2,,,,stands
4326,,4,,,,stands
4327,,4,,,,stands
4328,,4,,,,stands
4329,,4,,,,stands
4330,,2,,,,stands
4331,,10,,,,stands
4332,,4,,,,stands
4333,,50,yes,yes,,stands
4334,,2,,,,stands
4335,,10,,,,stands
4336,,4,,,,stands
4337,,6,,,,stands
4338,,6,,,,stands
4339,,4,,,,stands
4340,,4,,,,stands
4341,,4,,,,stands
4342,,4,,,,stands
4343,,,,,,
4344,,4,,,,stands
4345,,4,,,,stands
4346,,4,,,,stands
4347,,14,,,,stands
4348,,,,,,
4349,,4,,,,stands
4350,,4,,,,stands
4351,,8,,,,stands
4352,,2,,,,stands
4353,,4,,,,stands
4354,,4,,,,stands
4355,,4,,,,stands
4356,,8,,,,stands
4357,,4,,,,stands
4358,,6,,,,stands
4359,,4,,,,stands
4360,,4,,,,stands
4361,,6,,,,stands
4362,,4,,,,stands
4363,,4,,,,stands
4364,,4,,,,stands
4365,,4,,,,stands
4366,,4,,,,stands
4367,,8,no,yes,,transoceânica
4368,,10,,,,transoceânica
4369,,10,no,,,transoceânica
4370,,4,,,,stands
4371,,10,,,,transoceânica
4372,,12,,,,transoceânica
4373,,10,,,,transoceânica
4374,,14,,,,stands
4375,,10,,,,transoceânica
4376,,4,,,,stands
4377,,6,,,,stands
4378,,4,,,,stands
4379,,4,,,,stands
4380,,6,,,,stands
4381,,4,,,,stands
4382,,4,,,,stands
4383,,4,,,,stands
4384,,4,,,,stands
4385,,6,,,,stands
4386,,4,,,,stands
4387,,6,,,,stands
4388,,20,,,,stands
4389,,6,,,,stands
4390,,12,,,,stands
4391,,8,,,,stands
4392,,10,,,,stands
4393,,6,,,,stands
4394,,4,,,,stands
4395,,10,,,,stands
4396,,18,,,,stands
4397,,4,,,,stands
4398,,6,,,,stands
4399,,14,,,,stands
4400,,4,,,,stands
4401,,4,no,,,stands
4402,,8,no,,,stands
4403,,4,,,,stands
4404,,4,,,,stands
4405,,6,,,,stands
4406,,4,,,,stands
4407,,8,,,,stands
4408,,4,,,,stands
4409,,10,,,,stands
4410,,4,,,,stands
4411,,4,,,,stands
4412,,4,,,,stands
4413,,4,,,,stands
4414,,4,,,,stands
4415,,6,,,,stands
4416,,4,,,,stands
4417,,10,,,,stands
4418,,4,,,,stands
4419,,14,,,,stands
4420,,2,,,,stands
4421,,4,,,,stands
4422,,14,,,,stands
4423,,14,,,,stands
4424,,6,,,,stands
4425,,4,,,,stands
4426,,16,no,yes,,stands
4427,,10,no,yes,,stands
4428,,10,no,yes,,stands
4429,,10,,,,stands
4430,,10,,,,stands
4431,,10,,,,stands
4432,,14,,,,stands
4433,,8,,,,stands
4434,,8,,,,stands
4435,,10,,,,stands
4436,,4,,,,stands
4437,,20,no,yes,,stands
4438,,6,,,,stands
4439,,4,,,,stands
4440,,4,,,,stands
4441,,6,,,,stands
4442,,4,,,,stands
4443,,4,,,,stands
4444,,4,,,,stands
4445,,4,,,,stands
4446,,6,,,,stands
4447,,6,,,,stands
4448,,6,,,,stands
4449,,22,,,,stands
4450,,6,,,,stands
4451,,10,,,,stands
4452,,20,,,,stands
4453,,6,,,,stands
4454,,24,yes,,,stands
4455,,8,,,E.M. Aberto Torres,stands
4456,,8,,,E.M.  Maestro H. Villa Lobos,stands
4457,,,,,8,stands
4458,,12,,,E.M. Paulo Freire,stands
4459,,,,,,stands
4460,,12,,,,stands
4461,,12,,,E.M. Honorina de Carvalho,stands
4462,,16,no,,E.M. Levi Carneiro,stands
4463,,6,,,Escola Municipal João Brazil,stands
4464,,8,,,E.M. Julia Cortines,stands
4465,,8,,,E.M. Santos Dumont,stands
4466,,2,,,,stands
4467,,4,,,,stands
4468,,20,,,Caminho Niemayer,stands
4469,,10,,,,stands
4470,,16,,,,stands
4471,,6,,,,stands
4472,,10,,,,transoceânica
4473,,10,,,,stands
4474,,12,,,,stands
4475,,10,,,,stands
4476,,10,,,,stands
4477,,8,,,,stands
4478,,20,,,,stands
4479,,8,,,,stands
4480,,6,,,,stands
4481,,24,,,,stands
4482,,24,,,,stands
4483,,10,,,,stands
4484,,10,,,,stands
4485,,16,,,,stands
4486,,8,,,,stands
4487,,4,,,,stands
4488,,8,no,yes,,stands
4489,,8,,,,stands
4490,,4,,,,stands
4491,,8,,,,stands
4492,,24,,,,stands
4493,,8,no,yes,,stands
4494,,10,,,,stands
4495,,10,,,,stands
4496,,4,,,,stands
4497,,6,,,,stands
4498,,8,,,,stands
4499,,4,,,,stands
4500,,8,,,,stands
4501,,4,,,,stands
4502,,6,,,,stands
4503,,10,,,,stands
4504,,10,,,,stands
4505,,10,,,,stands
4506,,4,,,,stands
4507,,6,,,,stands
4508,,6,,,,stands
4509,,6,,,,stands
4510,,6,,,,stands
4511,,6,,,,stands
4512,,10,,,,mac
4513,,8,,,,stands
4514,,18,,,,mac
4515,,4,,,,stands
4516,,6,,,,stands
4517,,10,,,,stands
4518,,4,,,,stands
4519,,6,,,,stands
4520,,4,,,,stands
4521,,12,,,,stands
4522,,10,,,,stands
4523,,4,,,,stands
4524,,10,,,,stands
4525,,8,,,,stands
4526,,8,,,,stands
4527,,20,no,yes,,stands
4528,,20,no,yes,,stands
4529,,20,no,yes,,stands
4530,,10,,,,stands
4531,,,,,,
4532,,,,,,
4533,,,,,,
4534,,,no,yes,,
4535,,2,no,yes,Café República Cup,stands
4536,,,,,,
4537,,,,,,
4538,,,,,,
4539,,2,no,,,stands
4540,,,,,,shed
4541,,10,no,permit,,shed
4542,,8,no,,,wall_loops
4543,,4,no,,,stands
4544,,20,no,,,stands
4545,,6,no,,,stands
4546,,18,no,,,stands
4547,,3,no,,,stands
4548,,4,no,,CEFET-MG Campus Divinópolis,stands
4549,,10,no,yes,,wall_loops
4550,,10,yes,permit,,wall_loops
4551,,8,no,,,wall_loops
4552,,20,yes,yes,,wall_loops
4553,,10,yes,,,wall_loops
4554,,20,,,,wall_loops
4555,,12,,,,stands
4556,,10,yes,,,stands
4557,,5,no,permit,,wall_loops
4558,,5,yes,,,wall_loops
4559,,5,no,,,stands
4560,,10,no,,,stands
4561,,1,no,yes,,stands
4562,,1,no,yes,,stands
4563,,10,yes,yes,,stands
4564,,2,no,yes,,stands
4565,,2,no,yes,,stands
4566,,6,no,yes,,stands
4567,,10,no,yes,,wall_loops
4568,,10,,yes,,stands
4569,,2,no,,,stands
4570,,3,,,,ground_slots
4571,,6,,,,
4572,,10,no,yes,,stands
4573,,,,,,
4574,,,yes,yes,,stands
4575,,,,,,stands
4576,,,,,,
4577,,3,no,customers,,ground_slots
4578,,,,,,
4579,,,,,,
4580,,3,no,customers,Ballet Cultura,ground_slots
4581,,6,no,,Sicredi,ground_slots
4582,,,,,,wall_loops
4583,,8,no,yes,,
4584,,,,,,ground_slots
4585,,,,,,ground_slots
4586,,5,no,yes,,
4587,,,,,,
4588,,,no,,,stands
4589,,20,,,,stands
4590,,,,,,stands
4591,,,yes,,,
4592,,,no,customers,,wall_loops
4593,,20,,yes,,stands
4594,,,,,,stands
4595,,,,,,stands
4596,,,,,,stands
4597,,14,no,yes,,stands
4598,,4,,,,stands
4599,,2,,,,stands
4600,,8,no,yes,,stands
4601,,,,,,building
4602,,10,no,yes,,stands
4603,JP Bicicletário e Estacionamento,,,,,yes
4604,,5,no,yes,,
4605,,6,no,,,stands
4606,,4,,,,stands
4607,,4,,,,stands
4608,Paraciclo Vanguard Home - Central de decorados,4,no,yes,Vanguard Decorações,stands
4609,,3,,,,wall_loops
4610,,,yes,,,wall_loops
4611,,16,no,yes,,stands
4612,,16,no,yes,,stands
4613,,8,yes,yes,,stands
4614,,3,,,,ground_slots
4615,,4,,,,ground_slots
4616,,8,no,,,stands
4617,,2,no,yes,,stands
4618,,10,no,yes,,stands
4619,,4,no,yes,,wall_loops
4620,,4,no,customers,Farmácia Preço Popular,wall_loops
4621,,10,no,yes,Espaço Múltiplo Uso FIREBIKERS,stands
4622,,12,yes,permissive,,wall_loops
4623,,,,,,
4624,,3,no,customers,,ground_slots
4625,,,,,,
4626,,,,,,
4627,,2,no,customers,,wall_loops
4628,,4,,,,stands
4629,,5,,,,
4630,,4 vagas,,,,stands
4631,,6 vagas,,,,stands
4632,,30 vagas,,,,stands
4633,,4 vagas,,,,stands
4634,,4 vagas,,,,stands
4635,,14 vagas,,,,stands
4636,,10 vagas,,,,stands
4637,,2 vagas,,,,stands
4638,,4 vagas,,,,stands
4639,,8 vagas,,,,stands
4640,,18 vagas,,,,stands
4641,,2 vagas,,,,stands
4642,,8 vagas,,,,stands
4643,,6 vagas,,,,stands
4644,,10 vagas,,,,stands
4645,,10 vagas,,,,stands
4646,,6 vagas,,,,stands
4647,,6 vagas,,,,stands
4648,,4 vagas,,,,stands
4649,,6 vagas,,,,stands
4650,,6 vagas,,,,stands
4651,,10 vagas,,,,stands
4652,,10 vagas,,,,stands
4653,,4 vagas,,,,stands
4654,,4 vagas,,,,stands
4655,,20 vagas,,,,stands
4656,,4 vagas,,,,stands
4657,,10 vagas,,,,stands
4658,,10 vagas,,,,stands
4659,,2 vagas,,,,stands
4660,,6 vagas,,,,stands
4661,,2 vagas,,,,stands
4662,,10 vagas,,,,stands
4663,,6 vagas,,,,stands
4664,,4 vagas,,,,stands
4665,,4 vagas,,,,stands
4666,,4 vagas,,,,stands
4667,,4 vagas,,,,stands
4668,,6 vagas,,,,stands
4669,,6 vagas,,,,stands
4670,,6 vagas,,,,stands
4671,,4 vagas,,,,stands
4672,,6 vagas,,,,stands
4673,,6 vagas,,,,stands
4674,,2 vagas,,,,stands
4675,,2 vagas,,,,stands
4676,,6 vagas,,,,stands
4677,,2 vagas,,,,stands
4678,,6 vagas,,,,stands
4679,,4 vagas,,,,stands
4680,,4 vagas,,,,stands
4681,,6 vagas,,,,stands
4682,,4 vagas,,,,stands
4683,,4 vagas,,,,stands
4684,,6 vagas,,,,stands
4685,,2 vagas,,,,stands
4686,,4 vagas,,,,stands
4687,,18 vagas,,,,stands
4688,,6 vagas,,,,stands
4689,,6 vagas,,,,stands
4690,,10 vagas,,,,stands
4691,,6 vagas,,,,stands
4692,,12 vagas,,,,stands
4693,,12 vagas,,,,stands
4694,,10 vagas,,,,stands
4695,,6 vagas,,,,stands
4696,,6 vagas,,,,stands
4697,,6 vagas,,,,stands
4698,,4 vagas,,,,stands
4699,,2,,,,stands
4700,,10 vagas,,,,stands
4701,,6 vagas,,,,stands
4702,,10 vagas,,,,stands
4703,,4 vagas,,,,stands
4704,,8 vagas,,,,stands
4705,,10 vagas,,,,stands
4706,,8 vagas,,,,stands
4707,,4 vagas,,,,stands
4708,,8 vagas,,,,stands
4709,,10 vagas,,,,stands
4710,,8 vagas,,,,stands
4711,,4 vagas,,,,stands
4712,,10 vagas,,,,stands
4713,,10 vagas,,,,stands
4714,,2 vagas,,,,stands
4715,,4 vagas,,,,stands
4716,,6,no,yes,,stands
4717,,4,no,yes,,stands
4718,,8,no,yes,,stands
4719,,6,,,,stands
4720,,,,,,
4721,,,yes,customers,,
4722,,44,yes,yes,,stands
4723,,,,,,stands
4724,,,,,,stands
4725,,,,yes,,stands
4726,,,no,,,
4727,,,no,,,
4728,,,yes,,,
4729,,,,,,
4730,,10,no,yes,,stands
4731,,14,,yes,STTP,stands
4732,,,,,,
4733,,10,no,yes,,stands
4734,,,,,,
4735,,,,,,stands
4736,,,,,,
4737,,10,no,,,stands
4738,,,yes,,,
4739,,4,no,,,stands
4740,,15,yes,yes,,wall_loops
4741,,30,yes,,,wall_loops
4742,,,,,,
4743,,10,,,,
4744,,10,yes,,,wall_loops
4745,,16,no,,,stands
4746,,8,no,yes,,stands
4747,,6,,,,stands
4748,,4,no,,,stands
4749,,6,no,yes,,stands
4750,,,,,,stands
4751,,10,no,yes,,stands
4752,,10,no,yes,,stands
4753,,10,no,yes,,stands
4754,,10,no,yes,,stands
4755,,10,no,yes,,stands
4756,,10,no,yes,,stands
4757,,10,no,yes,,stands
4758,,10,no,yes,,stands
4759,,8,no,yes,,stands
4760,,10,no,yes,,stands
4761,,10,no,yes,,stands
4762,,8,no,yes,,stands
4763,,10,yes,,,wall_loops
4764,,10,no,,,stands
4765,,10,no,,,stands
4766,,8,no,,,wall_loops
4767,,10,no,,,wall_loops
4768,,,no,,,wall_loops
4769,,4,no,,,
4770,,10,no,,,wall_loops
4771,,20,no,private,,stands
4772,,,,,,
4773,,,,,,
4774,,14,,,,
4775,,20,,,,
4776,,22,,,,
4777,,,yes,permissive,,stands
4778,,10,no,yes,,stands
4779,,7,no,yes,,stands
4780,,100,no,,,stands
4781,,10,,,,
4782,,5,no,yes,,ground_slots
4783,,7,no,yes,,wall_loops
4784,,16,no,yes,,wall_loops
4785,,10,,,,
4786,,10,no,yes,"VLóce Bike, Run & Foods",stands
4787,,4,yes,customers,Farmácia São João,anchors
4788,,5,no,,,stands
4789,,7,no,yes,Faculdade de Direito,wall_loops
4790,,10,no,permissive,,wall_loops
4791,,100,yes,permissive,,shed
4792,,68,yes,permissive,Goiânia Shopping,shed
4793,,20,no,yes,,wall_loops
4794,,6,no,,,wall_loops
4795,,20,no,,,wall_loops
4796,,6,no,,,stands
4797,,5,no,customers,Autoescola Kath,ground_slots
4798,,3,no,customers,,ground_slots
4799,,,no,yes,,wall_loops
4800,,5,no,,,stands
4801,,,yes,customers,,
4802,,3,no,customers,,ground_slots
4803,,20,no,yes,,stands
4804,,6,no,,,wall_loops
4805,,6,no,yes,,stands
4806,,5,,yes,CEIM Professora Dorotéa Hoeft Borchardt,ground_slots
4807,,3,yes,yes,,ground_slots
4808,,14,no,,,stands
4809,,20,no,,,stands
4810,,,,,,stands
4811,,10,no,,,stands
4812,,,,,,
4813,,3,no,customers,,ground_slots
4814,,4,no,yes,,stands
4815,,8,no,yes,,stands
4816,,8,no,yes,,stands
4817,,5,no,yes,,wall_loops
4818,,4,no,yes,,stands
4819,,12,,,,stands
4820,,11,,yes,,wall_loops
4821,,1,,customers,Testo Notícias,ground_slots
4822,,,,,,
4823,,,,,,
4824,,,,,,
4825,,4,,yes,Hospital e Maternidade Rio do Testo,ground_slots
4826,,,,,,stands
4827,,,no,,Smart Fit,
4828,,,no,,,wall_loops
4829,,6,no,yes,,stands
4830,,20,no,yes,,mac
4831,,12,no,yes,,stands
4832,,,,,,
4833,,4,no,,,stands
4834,,20,no,yes,,stands
4835,,,no,yes,,stands
4836,,2,,customers,,
4837,,20,no,,,stands
4838,,8,no,,,stands
4839,,5,,customers,Dárien Bike Shop,ground_slots
4840,,2,no,yes,,ground_slots
4841,,12,,,,
4842,,5,no,,,wall_loops
4843,,,,,,
4844,,,,,,
4845,,4,no,,,stands
4846,,,yes,,,stands
4847,,,,,,
4848,,26,no,yes,,stands
4849,,4,no,yes,,stands
4850,,6,no,yes,,stands
4851,,,no,private,,
4852,,3,no,yes,,ground_slots
4853,,3,no,yes,,ground_slots
4854,,4,no,yes,,ground_slots
4855,,4,no,yes,,anchors
4856,,6,no,yes,,anchors
4857,,6,no,yes,,anchors
4858,,8,no,unknown,,stands
4859,,30,no,,,wall_loops
4860,,10,yes,private,,shed
4861,,4,yes,,,stands
4862,,,yes,yes,,safe_loops
4863,,6,no,,,stands
4864,,,,,,
4865,,,,,,
4866,,,no,,,wall_loops
4867,,,no,,,wall_loops
4868,,,,,,
4869,,,no,,,wall_loops
4870,,,,,,stands
4871,,,,,,
4872,,,,,,stands
4873,,,,,,
4874,,,,,,stands
4875,,,no,,,stands
4876,,,no,,,stands
4877,,,,,,stands
4878,,,,,,stands
4879,,,,,,
4880,,,,,,
4881,,,,,,
4882,,,,,,
4883,,24,no,yes,,stands
4884,,24,no,yes,,stands
4885,,,,,,
4886,,,,,,
4887,,3,no,,,wall_loops
4888,,18,no,,,stands
4889,,18,no,,,stands
4890,,18,no,,,stands
4891,,18,no,,,stands
4892,,20,no,,,stands
4893,,10,no,,,stands
4894,,,,,,
4895,,,,,,
4896,,,,,,
4897,,,,,,
4898,,,,,,
4899,,,,,,
4900,,,no,,,wall_loops
4901,,10,yes,,,wall_loops
4902,,8,no,,,wall_loops
4903,,,no,,,wall_loops
4904,,,,,,
4905,,10,no,,,wall_loops
4906,,,no,,,wall_loops
4907,,10,no,,,wall_loops
4908,,10,no,,,wall_loops
4909,,,no,,,wall_loops
4910,,,no,,,wall_loops
4911,,,no,,,wall_loops
4912,,8,no,,,wall_loops
4913,,10,yes,,,wall_loops
4914,,,,,,
4915,,,no,,,
4916,,4,,,,
4917,,6,,,,
4918,,8,,,,
4919,,,,,,
4920,,2,no,customers,,ground_slots
4921,,,no,customers,,ground_slots
4922,,5,no,,,stands
4923,,,yes,private,,building
4924,,4,no,,,stands
4925,,6,no,,,ground_slots
4926,,,,,,wall_loops
4927,,,,,,wall_loops
4928,,4,no,,,stands
4929,,8,,yes,,
4930,,8,,yes,,
4931,,4,,yes,,
4932,,6,,yes,,
4933,,3,,,,wall_loops
4934,,3,,,,wall_loops
4935,,3,,,,wall_loops
4936,,5,no,yes,,ground_slots
4937,,,,,,
4938,,,,,,
4939,,,,,,
4940,,,,,,
4941,,2,no,yes,,wall_loops
4942,,,,,,
4943,,,no,,,wall_loops
4944,,,no,,,wall_loops
4945,,2,no,,,stands
4946,,,,,,
4947,,3,no,,,stands
4948,,6,no,yes,,stands
4949,,,no,yes,,stands
4950,CASA mix,,,,,
4951,,,,,,
4952,,6,,,,
4953,,12,no,yes,,stands
4954,,10,,yes,Ameciclo,stands
4955,,10,no,yes,,stands
4956,,10,no,yes,,wall_loops
4957,,,,,,wall_loops
4958,,,,,,
4959,,6,no,yes,,
4960,,4,no,yes,,stands
4961,,4,no,yes,,stands
4962,,10,no,,,wall_loops
4963,,,no,,,
4964,,3,no,,,wall_loops
4965,,4,no,,,stands
4966,,2,no,,,stands
4967,,6,no,,,wall_loops
4968,,,no,,,
4969,,2,no,,,stands
4970,,4,no,,,stands
4971,,6,no,,,wall_loops
4972,,,,,,
4973,,2,no,,,stands
4974,,2,no,,,stands
4975,,12,no,,,wall_loops
4976,,2,no,,,stands
4977,,16,no,,,stands
4978,,,,,,
4979,,10,no,yes,,wall_loops
4980,,20,no,yes,,stands
4981,,10,no,yes,,stands
4982,CICLISOUSA,,,,,
4983,,18,no,yes,,stands
4984,,10,no,yes,,stands
4985,,10,no,yes,,stands
4986,Biblioteca CCSA,5,yes,yes,,wall_loops
4987,,,,,,
4988,,,,,,
4989,,,no,,,wall_loops
4990,,,,,,
4991,,6,,,,stands
4992,,15,,,,wall_loops
4993,,3,no,,,wall_loops
4994,,5,no,,,stands
4995,,,,,,stands
4996,,,,,,
4997,,,,,,
4998,,,,,,
4999,,,,,,
5000,,,,,,shed
5001,,,,,,
5002,,4,no,,,stands
5003,,5,no,,,stands
5004,,4,no,,,stands
5005,,5,no,,,stands
5006,,5,no,,,stands
5007,,5,no,,,stands
5008,,,yes,,,
5009,,,no,yes,,stands
5010,,20,no,yes,,stands
5011,,,,,,wall_loops
5012,,10,,,,
5013,,16,no,yes,,wall_loops
5014,,16,yes,yes,,stands
5015,,10,,,Itau,floor
5016,,20,no,,,wall_loops
5017,,,no,yes,,wall_loops
5018,,,no,yes,,stands
5019,,,no,yes,,stands
5020,,,,,,
5021,,,no,,,wall_loops
5022,,,,,,stands
5023,,,,,,stands
5024,,18,,,,
5025,,,no,,,stands
5026,,4,no,,,stands
5027,,,,,,
5028,Bicicletário Assaí,,,,,
5029,,,no,yes,,saddle_holder
5030,,8,no,,,
5031,,4,,,,
5032,,4,,,,
5033,,10,no,,,stands
5034,,28,yes,,,stands
5035,,10,no,yes,,wall_loops
5036,,7,yes,customers,,wall_loops
5037,,,yes,private,Farmalan,wall_loops
5038,,10,no,,,wall_loops
5039,,6,,,,
5040,,,,,,
5041,Bicicletário da Rodoviária Roberto Silveira,,no,,,
5042,,20,no,,,stands
5043,,9,,,,wall_loops
5044,,20,yes,,,stands
5045,,2,no,,,stands
5046,,7,no,,,wall_loops
5047,,6,no,,,stands
5048,,7,no,,,wall_loops
5049,,8,no,private,,stands
5050,,12,yes,,,stands
5051,,5,no,yes,,wall_loops
5052,,10,no,yes,,stands
5053,,2,no,,,stands
5054,,8,,,,
5055,,10,no,,,wall_loops
5056,,,,,,
5057,,,,,,
5058,,,no,,,
5059,,,,,,
5060,,,,,,
5061,,,,,,
5062,,10,no,,,stands
5063,,,,,,
5064,,,no,,,stands
5065,,,,,,
5066,,,,,,
5067,,,no,,,wall_loops
5068,,,no,private,,wall_loops
5069,,,,,,
5070,,,no,yes,,wall_loops
5071,Estação Werneck,10,no,yes,Prefeitura do Recife,stands
5072,Creche Dorgiane dos Santos Xavier Souza,10,no,yes,Prefeitura do Recife,stands
5073,Praça Maestro Milton Rodrigues,10,no,yes,Prefeitura do Recife,stands
5074,Praça Cabipa,6,no,yes,Prefeitura do Recife,stands
5075,Praça Juliete Moura,6,no,yes,Prefeitura do Recife,stands
5076,Banco Bradesco,6,no,yes,Prefeitura do Recife,stands
5077,Praça Maria Lucia,10,no,yes,Prefeitura do Recife,stands
5078,Quadra Neópolis,10,no,yes,Prefeitura do Recife,stands
5079,Praça da Truaca,6,no,yes,Prefeitura do Recife,stands
5080,Praça Tempo de Crescer,10,no,yes,Prefeitura do Recife,stands
5081,Praça Raízes,10,no,yes,Prefeitura do Recife,stands
5082,Praça do Tamarindo,10,no,yes,Prefeitura do Recife,stands
5083,Praça Três Marias,10,no,yes,Prefeitura do Recife,stands
5084,Praça dos Iburenses,10,no,yes,Prefeitura do Recife,stands
5085,IPHAN,10,no,yes,Prefeitura do Recife,stands
5086,Praça Padre Romano Zufferey,10,no,yes,Prefeitura do Recife,stands
5087,Praça de Joana Bezerra,10,no,yes,Prefeitura do Recife,stands
5088,Praça José da Costa Porto,10,no,yes,Prefeitura do Recife,stands
5089,Praça do Mangue,12,no,yes,Prefeitura do Recife,stands
5090,Praça Marcantônio Vilaça,10,no,yes,Prefeitura do Recife,stands
5091,Porto Terra Nova,14,no,yes,Prefeitura do Recife,stands
5092,Praça Don Helder,6,no,yes,Prefeitura do Recife,stands
5093,Praça João Vinte e Três,6,no,yes,Prefeitura do Recife,stands
5094,2a Praça da Vila dos Bancários,6,no,yes,Prefeitura do Recife,stands
5095,Praça Saberé,10,no,yes,Prefeitura do Recife,stands
5096,Praça Mano Marlon Lins,10,no,yes,Prefeitura do Recife,stands
5097,Escola Municipal Nova Morada,4,no,yes,Prefeitura do Recife,stands
5098,Praça dos Ipês,16,no,yes,Prefeitura do Recife,stands
