_id	mes	equipamento	faixa	data	hora	minutos_intervalo	qtd_0a10km	qtd_11a20km	qtd_21a30km	qtd_31a40km	qtd_41a50km	qtd_51a60km	qtd_61a70km	qtd_71a80km	qtd_81a90km	qtd_91a100km	qtd_acimade100km
33857	8	FC006REC	4	2025-08-21T00:00:00	5	0-15	1	2	0	4	13	12	0	0	0	0	0
33858	8	FC006REC	4	2025-08-21T00:00:00	5	16-30	0	1	0	4	16	22	0	0	0	0	0
33859	8	FC006REC	4	2025-08-21T00:00:00	5	31-45	1	2	0	0	23	18	1	0	0	0	0
33860	8	FC006REC	4	2025-08-21T00:00:00	5	46-59	3	1	0	17	32	10	0	0	0	0	0
33861	8	FC006REC	4	2025-08-21T00:00:00	6	0-15	4	6	3	12	32	14	0	0	0	0	0
33862	8	FC006REC	4	2025-08-21T00:00:00	6	16-30	2	7	4	14	28	12	2	0	0	0	0
33863	8	FC006REC	4	2025-08-21T00:00:00	6	31-45	6	6	16	16	18	13	0	0	0	0	0
33864	8	FC006REC	4	2025-08-21T00:00:00	6	46-59	5	6	31	40	17	7	0	0	0	0	0
33865	8	FC006REC	4	2025-08-21T00:00:00	7	0-15	5	8	34	24	27	6	0	0	0	0	0
33866	8	FC006REC	4	2025-08-21T00:00:00	7	16-30	5	7	21	39	26	4	0	0	0	0	0
33867	8	FC006REC	4	2025-08-21T00:00:00	7	31-45	4	14	7	31	42	5	0	0	0	0	0
33868	8	FC006REC	4	2025-08-21T00:00:00	7	46-59	1	12	20	42	21	1	0	0	0	0	0
33869	8	FC006REC	4	2025-08-21T00:00:00	8	0-15	2	13	10	37	28	4	0	0	0	0	0
33870	8	FC006REC	4	2025-08-21T00:00:00	8	16-30	2	13	19	30	32	2	0	0	0	0	0
33871	8	FC006REC	4	2025-08-21T00:00:00	8	31-45	3	9	34	36	22	0	0	0	0	0	0
33872	8	FC006REC	4	2025-08-21T00:00:00	8	46-59	1	11	17	41	30	3	0	0	0	0	0
33873	8	FC006REC	4	2025-08-21T00:00:00	9	0-15	2	15	25	50	17	4	0	0	0	0	0
33874	8	FC006REC	4	2025-08-21T00:00:00	9	16-30	2	16	39	59	14	0	0	0	0	0	0
33875	8	FC006REC	4	2025-08-21T00:00:00	9	31-45	2	14	29	30	19	1	1	0	0	0	0
33876	8	FC006REC	4	2025-08-21T00:00:00	9	46-59	2	19	31	37	16	8	0	0	0	0	0
33877	8	FC006REC	4	2025-08-21T00:00:00	10	0-15	5	24	20	52	19	4	0	0	0	0	0
33878	8	FC006REC	4	2025-08-21T00:00:00	10	16-30	4	11	22	52	37	3	0	0	0	0	0
33879	8	FC006REC	4	2025-08-21T00:00:00	10	31-45	7	14	24	54	20	4	0	0	0	0	0
33880	8	FC006REC	4	2025-08-21T00:00:00	10	46-59	3	11	43	50	11	1	0	0	0	0	0
33881	8	FC006REC	4	2025-08-21T00:00:00	11	0-15	3	17	28	55	24	5	0	0	0	0	0
33882	8	FC006REC	4	2025-08-21T00:00:00	11	16-30	2	13	37	58	11	0	0	0	0	0	0
33883	8	FC006REC	4	2025-08-21T00:00:00	11	31-45	5	14	33	51	20	0	0	0	0	0	0
33884	8	FC006REC	4	2025-08-21T00:00:00	11	46-59	4	8	41	51	13	1	0	0	0	0	0
33885	8	FC006REC	4	2025-08-21T00:00:00	12	0-15	6	8	41	64	24	0	0	0	0	0	0
33886	8	FC006REC	4	2025-08-21T00:00:00	12	16-30	3	19	41	50	11	0	0	0	0	0	0
33887	8	FC006REC	4	2025-08-21T00:00:00	12	31-45	3	8	23	46	17	6	0	0	0	0	0
33888	8	FC006REC	4	2025-08-21T00:00:00	12	46-59	1	11	34	41	17	1	0	0	0	0	0
33889	8	FC006REC	4	2025-08-21T00:00:00	13	0-15	4	15	25	50	24	4	0	0	0	0	0
33890	8	FC006REC	4	2025-08-21T00:00:00	13	16-30	3	17	39	46	17	5	0	0	0	0	0
33891	8	FC006REC	4	2025-08-21T00:00:00	13	31-45	2	15	38	40	20	0	1	0	0	0	0
33892	8	FC006REC	4	2025-08-21T00:00:00	13	46-59	2	19	72	31	5	0	0	0	0	0	0
33893	8	FC006REC	4	2025-08-21T00:00:00	14	0-15	0	13	48	58	16	4	0	0	0	0	0
33894	8	FC006REC	4	2025-08-21T00:00:00	14	16-30	5	12	26	44	24	1	0	0	0	0	0
33895	8	FC006REC	4	2025-08-21T00:00:00	14	31-45	5	9	41	52	18	0	0	0	0	0	0
33896	8	FC006REC	4	2025-08-21T00:00:00	14	46-59	3	11	43	39	21	2	0	0	0	0	0
33897	8	FC006REC	4	2025-08-21T00:00:00	15	0-15	3	15	30	55	24	1	0	0	0	0	0
33898	8	FC006REC	4	2025-08-21T00:00:00	15	16-30	3	20	48	50	2	0	0	0	0	0	0
33899	8	FC006REC	4	2025-08-21T00:00:00	15	31-45	0	16	32	69	13	1	0	0	0	0	0
33900	8	FC006REC	4	2025-08-21T00:00:00	15	46-59	3	13	26	44	21	0	0	0	0	0	0
33901	8	FC006REC	4	2025-08-21T00:00:00	16	0-15	6	13	67	60	14	1	0	0	0	0	0
33902	8	FC006REC	4	2025-08-21T00:00:00	16	16-30	4	23	43	41	13	2	0	0	0	0	0
33903	8	FC006REC	4	2025-08-21T00:00:00	16	31-45	3	13	38	75	11	0	0	0	0	0	0
33904	8	FC006REC	4	2025-08-21T00:00:00	16	46-59	5	10	40	58	13	1	0	0	0	0	0
33905	8	FC006REC	4	2025-08-21T00:00:00	17	0-15	2	23	61	42	9	0	0	0	0	0	0
33906	8	FC006REC	4	2025-08-21T00:00:00	17	16-30	10	54	58	10	0	0	0	0	0	0	0
33907	8	FC006REC	4	2025-08-21T00:00:00	17	31-45	16	62	20	0	0	0	0	0	0	0	0
33908	8	FC006REC	4	2025-08-21T00:00:00	17	46-59	12	50	53	7	0	0	0	0	0	0	0
33909	8	FC006REC	4	2025-08-21T00:00:00	18	0-15	8	38	91	5	1	0	0	0	0	0	0
33910	8	FC006REC	4	2025-08-21T00:00:00	18	16-30	5	56	53	24	3	0	0	0	0	0	0
33911	8	FC006REC	4	2025-08-21T00:00:00	18	31-45	1	12	12	68	24	3	0	0	0	0	0
33912	8	FC006REC	4	2025-08-21T00:00:00	18	46-59	8	27	59	12	3	0	0	0	0	0	0
33913	8	FC006REC	4	2025-08-21T00:00:00	19	0-15	4	18	46	56	11	0	0	0	0	0	0
33914	8	FC006REC	4	2025-08-21T00:00:00	19	16-30	3	13	30	33	29	2	0	0	0	0	0
33915	8	FC006REC	4	2025-08-21T00:00:00	19	31-45	5	11	31	38	18	3	0	0	0	0	0
33916	8	FC006REC	4	2025-08-21T00:00:00	19	46-59	4	8	21	26	26	4	0	0	0	0	0
33917	8	FC006REC	4	2025-08-21T00:00:00	20	0-15	5	16	19	46	27	0	0	0	0	0	0
33918	8	FC006REC	4	2025-08-21T00:00:00	20	16-30	1	17	27	25	31	5	0	0	0	0	0
33919	8	FC006REC	4	2025-08-21T00:00:00	20	31-45	6	10	13	20	30	13	0	0	0	0	0
33920	8	FC006REC	4	2025-08-21T00:00:00	20	46-59	5	7	6	28	28	6	0	0	0	0	0
33921	8	FC006REC	4	2025-08-21T00:00:00	21	0-15	7	10	4	22	45	4	0	0	0	0	0
33922	8	FC006REC	4	2025-08-21T00:00:00	21	16-30	4	11	4	23	29	5	0	0	0	0	0
33923	8	FC006REC	4	2025-08-21T00:00:00	21	31-45	4	10	8	26	23	10	0	0	0	0	0
33924	8	FC006REC	4	2025-08-21T00:00:00	21	46-59	3	9	3	18	24	5	0	0	0	0	0
33925	8	FC006REC	4	2025-08-21T00:00:00	22	0-15	4	4	3	19	40	13	0	0	0	0	0
33926	8	FC006REC	4	2025-08-21T00:00:00	22	16-30	3	9	2	18	28	11	0	0	0	0	0
33927	8	FC006REC	4	2025-08-21T00:00:00	22	31-45	4	4	6	10	27	14	0	0	0	0	0
33928	8	FC006REC	4	2025-08-21T00:00:00	22	46-59	5	12	2	19	22	3	0	0	0	0	0
33929	8	FC006REC	4	2025-08-21T00:00:00	23	0-15	5	7	1	11	19	8	1	0	0	0	0
33930	8	FC006REC	4	2025-08-21T00:00:00	23	16-30	0	13	0	16	16	4	0	0	0	0	0
33931	8	FC006REC	4	2025-08-21T00:00:00	23	31-45	2	2	3	6	13	5	2	1	0	0	0
33932	8	FC006REC	4	2025-08-21T00:00:00	23	46-59	3	2	1	1	9	11	2	0	0	0	0
33933	8	FC006REC	4	2025-08-22T00:00:00	0	0-15	2	2	6	6	14	7	0	0	0	0	0
33934	8	FC006REC	4	2025-08-22T00:00:00	0	16-30	3	5	3	2	8	4	0	0	0	0	0
33935	8	FC006REC	4	2025-08-22T00:00:00	0	31-45	2	3	2	4	12	8	0	0	0	0	0
33936	8	FC006REC	4	2025-08-22T00:00:00	0	46-59	2	1	6	6	7	8	0	0	0	0	0
33937	8	FC006REC	4	2025-08-22T00:00:00	1	0-15	0	4	0	2	5	6	1	0	0	0	0
33938	8	FC006REC	4	2025-08-22T00:00:00	1	16-30	1	2	4	2	4	9	2	0	0	0	0
33939	8	FC006REC	4	2025-08-22T00:00:00	1	31-45	1	1	2	2	2	2	2	0	0	0	0
33940	8	FC006REC	4	2025-08-22T00:00:00	1	46-59	1	1	3	2	1	4	0	0	0	0	0
33941	8	FC006REC	4	2025-08-22T00:00:00	2	0-15	1	1	1	0	6	6	0	1	0	0	0
33942	8	FC006REC	4	2025-08-22T00:00:00	2	16-30	4	0	3	3	3	5	1	0	0	0	0
33943	8	FC006REC	4	2025-08-22T00:00:00	2	31-45	1	0	0	4	6	5	1	2	0	0	0
33944	8	FC006REC	4	2025-08-22T00:00:00	2	46-59	0	1	1	2	4	1	0	0	0	0	0
33945	8	FC006REC	4	2025-08-22T00:00:00	3	0-15	1	0	2	1	2	6	0	0	0	0	0
33946	8	FC006REC	4	2025-08-22T00:00:00	3	16-30	0	0	0	1	2	1	0	0	0	0	0
33947	8	FC006REC	4	2025-08-22T00:00:00	3	31-45	1	0	0	1	3	1	0	0	0	0	0
33948	8	FC006REC	4	2025-08-22T00:00:00	3	46-59	0	1	0	0	3	0	0	0	0	0	0
33949	8	FC006REC	4	2025-08-22T00:00:00	4	0-15	1	0	1	3	1	0	1	0	0	0	0
33950	8	FC006REC	4	2025-08-22T00:00:00	4	16-30	0	2	1	2	1	2	0	0	0	0	0
33951	8	FC006REC	4	2025-08-22T00:00:00	4	31-45	0	0	1	2	3	0	1	0	0	0	0
33952	8	FC006REC	4	2025-08-22T00:00:00	4	46-59	0	2	1	2	4	1	0	0	0	0	0
33953	8	FC006REC	4	2025-08-22T00:00:00	5	0-15	0	1	1	1	8	7	0	0	0	0	0
33954	8	FC006REC	4	2025-08-22T00:00:00	5	16-30	1	1	0	5	11	12	1	0	0	0	0
33955	8	FC006REC	4	2025-08-22T00:00:00	5	31-45	5	2	0	5	15	10	1	0	0	0	0
33956	8	FC006REC	4	2025-08-22T00:00:00	5	46-59	1	3	2	4	18	6	0	0	0	0	0
33957	8	FC006REC	4	2025-08-22T00:00:00	6	0-15	0	9	0	6	20	21	1	0	0	0	0
33958	8	FC006REC	4	2025-08-22T00:00:00	6	16-30	4	5	0	10	46	18	0	0	0	0	0
33959	8	FC006REC	4	2025-08-22T00:00:00	6	31-45	2	10	22	18	30	8	0	0	0	0	0
33960	8	FC006REC	4	2025-08-22T00:00:00	6	46-59	3	12	33	55	24	7	0	0	0	0	0
33961	8	FC006REC	4	2025-08-22T00:00:00	7	0-15	3	12	28	37	22	7	0	0	0	0	0
33962	8	FC006REC	4	2025-08-22T00:00:00	7	16-30	2	13	11	28	32	6	0	0	0	0	0
33963	8	FC006REC	4	2025-08-22T00:00:00	7	31-45	3	10	16	22	31	5	0	0	0	0	0
33964	8	FC006REC	4	2025-08-22T00:00:00	7	46-59	2	10	6	24	34	10	0	0	0	0	0
33965	8	FC006REC	4	2025-08-22T00:00:00	8	0-15	4	14	22	57	25	7	0	0	0	0	0
33966	8	FC006REC	4	2025-08-22T00:00:00	8	16-30	4	13	31	30	32	2	0	0	0	0	0
33967	8	FC006REC	4	2025-08-22T00:00:00	8	31-45	1	14	23	37	24	3	0	0	0	0	0
33968	8	FC006REC	4	2025-08-22T00:00:00	8	46-59	2	12	21	50	27	3	0	0	0	0	0
33969	8	FC006REC	4	2025-08-22T00:00:00	9	0-15	5	14	39	49	25	3	0	0	0	0	0
33970	8	FC006REC	4	2025-08-22T00:00:00	9	16-30	5	14	24	48	25	4	0	1	0	0	0
33971	8	FC006REC	4	2025-08-22T00:00:00	9	31-45	2	14	23	44	29	2	0	0	0	0	0
33972	8	FC006REC	4	2025-08-22T00:00:00	9	46-59	5	12	15	47	29	1	0	0	0	0	0
33973	8	FC006REC	4	2025-08-22T00:00:00	10	0-15	5	13	40	55	13	2	0	0	0	0	0
33974	8	FC006REC	4	2025-08-22T00:00:00	10	16-30	7	9	21	59	17	2	0	0	0	0	0
33975	8	FC006REC	4	2025-08-22T00:00:00	10	31-45	4	12	26	57	24	1	0	0	0	0	0
33976	8	FC006REC	4	2025-08-22T00:00:00	10	46-59	5	14	49	35	17	3	0	0	0	0	0
33977	8	FC006REC	4	2025-08-22T00:00:00	11	0-15	4	14	40	72	16	1	0	0	0	0	0
33978	8	FC006REC	4	2025-08-22T00:00:00	11	16-30	6	13	50	47	9	2	0	0	0	0	0
33979	8	FC006REC	4	2025-08-22T00:00:00	11	31-45	4	24	41	42	10	3	1	0	0	0	0
33980	8	FC006REC	4	2025-08-22T00:00:00	11	46-59	5	12	37	51	18	0	0	0	0	0	0
33981	8	FC006REC	4	2025-08-22T00:00:00	12	0-15	11	24	51	48	10	0	0	0	0	0	0
33982	8	FC006REC	4	2025-08-22T00:00:00	12	16-30	11	44	53	5	1	0	0	0	0	0	0
33983	8	FC006REC	4	2025-08-22T00:00:00	12	31-45	12	47	43	7	1	0	0	0	0	0	0
33984	8	FC006REC	4	2025-08-22T00:00:00	12	46-59	10	41	59	7	0	0	0	0	0	0	0
33985	8	FC006REC	4	2025-08-22T00:00:00	13	0-15	2	17	40	37	22	6	0	0	0	0	0
33986	8	FC006REC	4	2025-08-22T00:00:00	13	16-30	1	15	16	46	20	5	0	0	0	0	0
33987	8	FC006REC	4	2025-08-22T00:00:00	13	31-45	1	15	25	28	20	4	0	0	0	0	0
33988	8	FC006REC	4	2025-08-22T00:00:00	13	46-59	1	19	19	39	22	2	0	0	0	0	0
33989	8	FC006REC	4	2025-08-22T00:00:00	14	0-15	3	17	28	40	14	0	0	0	0	0	0
33990	8	FC006REC	4	2025-08-22T00:00:00	14	16-30	3	18	20	48	20	0	0	0	0	0	0
33991	8	FC006REC	4	2025-08-22T00:00:00	14	31-45	2	13	72	44	9	0	0	0	0	0	0
33992	8	FC006REC	4	2025-08-22T00:00:00	14	46-59	5	15	57	32	8	1	0	0	0	0	0
33993	8	FC006REC	4	2025-08-22T00:00:00	15	0-15	10	29	65	9	5	0	0	0	0	0	0
33994	8	FC006REC	4	2025-08-22T00:00:00	15	16-30	5	16	56	51	11	2	0	0	0	0	0
33995	8	FC006REC	4	2025-08-22T00:00:00	15	31-45	4	14	40	63	15	2	0	0	0	0	0
33996	8	FC006REC	4	2025-08-22T00:00:00	15	46-59	5	11	47	44	19	4	0	0	0	0	0
33997	8	FC006REC	4	2025-08-22T00:00:00	16	0-15	2	16	46	49	27	1	0	0	0	0	0
33998	8	FC006REC	4	2025-08-22T00:00:00	16	16-30	3	15	55	59	6	3	0	0	0	0	0
33999	8	FC006REC	4	2025-08-22T00:00:00	16	31-45	1	10	34	66	17	0	0	0	0	0	0
34000	8	FC006REC	4	2025-08-22T00:00:00	16	46-59	3	16	33	40	13	1	1	0	0	0	0
34001	8	FC006REC	4	2025-08-22T00:00:00	17	0-15	3	20	70	53	4	0	0	0	0	0	0
34002	8	FC006REC	4	2025-08-22T00:00:00	17	16-30	7	26	84	26	3	0	0	0	0	0	0
34003	8	FC006REC	4	2025-08-22T00:00:00	17	31-45	8	52	64	14	0	0	0	0	0	0	0
34004	8	FC006REC	4	2025-08-22T00:00:00	17	46-59	6	44	78	8	0	0	0	0	0	0	0
34005	8	FC006REC	4	2025-08-22T00:00:00	18	0-15	6	37	105	13	0	0	0	0	0	0	0
34006	8	FC006REC	4	2025-08-22T00:00:00	18	16-30	7	42	63	28	0	0	0	0	0	0	0
34007	8	FC006REC	4	2025-08-22T00:00:00	18	31-45	2	22	64	47	1	0	0	0	0	0	0
34008	8	FC006REC	4	2025-08-22T00:00:00	18	46-59	4	11	33	49	11	0	0	0	0	0	0
34009	8	FC006REC	4	2025-08-22T00:00:00	19	0-15	5	16	27	74	10	2	0	0	0	0	0
34010	8	FC006REC	4	2025-08-22T00:00:00	19	16-30	2	11	19	58	9	1	0	0	0	0	0
34011	8	FC006REC	4	2025-08-22T00:00:00	19	31-45	3	18	19	31	32	6	0	0	0	0	0
34012	8	FC006REC	4	2025-08-22T00:00:00	19	46-59	5	9	21	39	19	1	0	0	0	0	0
34013	8	FC006REC	4	2025-08-22T00:00:00	20	0-15	4	15	18	45	29	9	0	0	0	0	0
34014	8	FC006REC	4	2025-08-22T00:00:00	20	16-30	5	10	15	36	30	7	0	0	0	0	0
34015	8	FC006REC	4	2025-08-22T00:00:00	20	31-45	3	11	9	24	29	2	0	0	0	0	0
34016	8	FC006REC	4	2025-08-22T00:00:00	20	46-59	5	13	12	32	21	3	0	0	0	0	0
34017	8	FC006REC	4	2025-08-22T00:00:00	21	0-15	2	9	15	38	29	8	0	0	0	0	0
34018	8	FC006REC	4	2025-08-22T00:00:00	21	16-30	3	9	2	35	19	9	0	1	0	0	0
34019	8	FC006REC	4	2025-08-22T00:00:00	21	31-45	6	11	11	25	25	9	0	0	0	0	0
34020	8	FC006REC	4	2025-08-22T00:00:00	21	46-59	3	10	3	14	30	5	0	0	0	0	0
34021	8	FC006REC	4	2025-08-22T00:00:00	22	0-15	3	10	7	26	35	9	0	0	0	0	0
34022	8	FC006REC	4	2025-08-22T00:00:00	22	16-30	7	6	3	20	27	4	0	0	0	0	0
34023	8	FC006REC	4	2025-08-22T00:00:00	22	31-45	4	5	3	25	33	11	1	0	0	0	0
34024	8	FC006REC	4	2025-08-22T00:00:00	22	46-59	2	10	8	19	29	7	0	0	0	0	0
34025	8	FC006REC	4	2025-08-22T00:00:00	23	0-15	2	6	3	18	20	5	1	0	0	0	0
34026	8	FC006REC	4	2025-08-22T00:00:00	23	16-30	2	5	6	8	22	6	0	0	0	0	0
34027	8	FC006REC	4	2025-08-22T00:00:00	23	31-45	4	7	4	7	22	7	0	0	0	0	0
34028	8	FC006REC	4	2025-08-22T00:00:00	23	46-59	3	3	2	8	21	4	0	0	0	0	0
34029	8	FC006REC	4	2025-08-23T00:00:00	0	0-15	5	6	2	16	21	7	0	0	0	0	0
34030	8	FC006REC	4	2025-08-23T00:00:00	0	16-30	3	5	5	7	10	7	0	0	0	0	0
34031	8	FC006REC	4	2025-08-23T00:00:00	0	31-45	0	0	4	9	13	3	0	0	0	0	0
34032	8	FC006REC	4	2025-08-23T00:00:00	0	46-59	0	4	4	6	13	6	0	0	0	0	0
34033	8	FC006REC	4	2025-08-23T00:00:00	1	0-15	1	4	4	8	12	9	0	0	0	0	0
34034	8	FC006REC	4	2025-08-23T00:00:00	1	16-30	3	5	1	11	13	6	0	0	0	0	0
34035	8	FC006REC	4	2025-08-23T00:00:00	1	31-45	3	0	4	6	13	6	1	1	0	0	0
34036	8	FC006REC	4	2025-08-23T00:00:00	1	46-59	5	3	6	3	10	9	0	0	0	0	0
34037	8	FC006REC	4	2025-08-23T00:00:00	2	0-15	3	8	4	5	12	5	0	0	0	0	0
34038	8	FC006REC	4	2025-08-23T00:00:00	2	16-30	4	5	6	7	5	10	0	0	0	0	0
34039	8	FC006REC	4	2025-08-23T00:00:00	2	31-45	0	2	3	5	6	8	1	0	0	0	0
34040	8	FC006REC	4	2025-08-23T00:00:00	2	46-59	2	6	3	2	4	3	3	0	0	0	0
34041	8	FC006REC	4	2025-08-23T00:00:00	3	0-15	3	4	1	6	5	4	0	0	0	0	0
34042	8	FC006REC	4	2025-08-23T00:00:00	3	16-30	2	0	2	2	2	4	0	0	0	0	0
34043	8	FC006REC	4	2025-08-23T00:00:00	3	31-45	2	3	0	1	6	5	0	0	0	0	0
34044	8	FC006REC	4	2025-08-23T00:00:00	3	46-59	1	1	1	2	5	4	0	0	0	0	0
34045	8	FC006REC	4	2025-08-23T00:00:00	4	0-15	3	2	1	0	4	7	0	0	0	0	0
34046	8	FC006REC	4	2025-08-23T00:00:00	4	16-30	2	1	2	5	6	3	0	0	0	0	0
34047	8	FC006REC	4	2025-08-23T00:00:00	4	31-45	1	2	1	1	6	9	2	1	0	0	0
34048	8	FC006REC	4	2025-08-23T00:00:00	4	46-59	3	2	1	2	4	5	0	0	0	0	0
34049	8	FC006REC	4	2025-08-23T00:00:00	5	0-15	2	1	2	5	11	8	2	0	0	0	0
34050	8	FC006REC	4	2025-08-23T00:00:00	5	16-30	3	5	0	5	14	6	0	0	0	0	0
34051	8	FC006REC	4	2025-08-23T00:00:00	5	31-45	0	1	1	2	20	6	0	0	0	0	0
34052	8	FC006REC	4	2025-08-23T00:00:00	5	46-59	4	2	1	3	24	7	0	0	0	0	0
34053	8	FC006REC	4	2025-08-23T00:00:00	6	0-15	2	1	0	3	26	12	1	0	0	0	0
34054	8	FC006REC	4	2025-08-23T00:00:00	6	16-30	4	4	2	9	29	17	0	0	0	0	0
34055	8	FC006REC	4	2025-08-23T00:00:00	6	31-45	2	5	0	9	44	12	0	0	0	0	0
34056	8	FC006REC	4	2025-08-23T00:00:00	6	46-59	4	11	6	10	41	17	0	0	0	0	0
34057	8	FC006REC	4	2025-08-23T00:00:00	7	0-15	3	4	4	13	22	11	0	0	0	0	0
34058	8	FC006REC	4	2025-08-23T00:00:00	7	16-30	5	12	14	32	33	12	0	0	0	0	0
34059	8	FC006REC	4	2025-08-23T00:00:00	7	31-45	2	17	7	44	36	8	0	0	0	0	0
34060	8	FC006REC	4	2025-08-23T00:00:00	7	46-59	6	12	12	35	35	8	0	0	0	0	0
34061	8	FC006REC	4	2025-08-23T00:00:00	8	0-15	3	13	18	43	37	11	0	0	0	0	0
34062	8	FC006REC	4	2025-08-23T00:00:00	8	16-30	3	8	11	23	21	7	0	0	0	0	0
34063	8	FC006REC	4	2025-08-23T00:00:00	8	31-45	4	10	11	14	39	10	0	0	0	0	0
34064	8	FC006REC	4	2025-08-23T00:00:00	8	46-59	4	9	10	19	31	5	0	0	0	0	0
34065	8	FC006REC	4	2025-08-23T00:00:00	9	0-15	1	10	10	40	48	8	0	0	0	0	0
34066	8	FC006REC	4	2025-08-23T00:00:00	9	16-30	4	16	11	38	32	9	1	0	0	0	0
34067	8	FC006REC	4	2025-08-23T00:00:00	9	31-45	5	8	8	27	39	6	0	0	0	0	0
34068	8	FC006REC	4	2025-08-23T00:00:00	9	46-59	2	11	12	40	27	2	0	0	0	0	0
34069	8	FC006REC	4	2025-08-23T00:00:00	10	0-15	2	17	32	30	24	7	0	0	0	0	0
34070	8	FC006REC	4	2025-08-23T00:00:00	10	16-30	6	17	24	15	28	3	0	0	0	0	0
34071	8	FC006REC	4	2025-08-23T00:00:00	10	31-45	8	19	34	35	19	6	0	0	0	0	0
34072	8	FC006REC	4	2025-08-23T00:00:00	10	46-59	1	15	34	19	15	8	0	0	0	0	0
34073	8	FC006REC	4	2025-08-23T00:00:00	11	0-15	5	13	32	36	21	4	0	0	0	0	0
34074	8	FC006REC	4	2025-08-23T00:00:00	11	16-30	4	11	35	43	23	8	0	0	0	0	0
34075	8	FC006REC	4	2025-08-23T00:00:00	11	31-45	3	14	30	38	23	4	0	0	0	0	0
34076	8	FC006REC	4	2025-08-23T00:00:00	11	46-59	2	14	38	43	15	1	0	0	0	0	0
34077	8	FC006REC	4	2025-08-23T00:00:00	12	0-15	2	18	31	37	22	2	0	0	0	0	0
34078	8	FC006REC	4	2025-08-23T00:00:00	12	16-30	5	10	35	48	16	4	0	0	0	0	0
34079	8	FC006REC	4	2025-08-23T00:00:00	12	31-45	2	17	34	41	21	5	0	0	0	0	0
34080	8	FC006REC	4	2025-08-23T00:00:00	12	46-59	2	20	28	34	20	1	0	0	0	0	0
34081	8	FC006REC	4	2025-08-23T00:00:00	13	0-15	3	15	31	44	18	7	0	0	0	0	0
34082	8	FC006REC	4	2025-08-23T00:00:00	13	16-30	5	10	25	26	16	6	0	0	0	0	0
34083	8	FC006REC	4	2025-08-23T00:00:00	13	31-45	5	14	30	20	16	4	0	0	0	0	0
34084	8	FC006REC	4	2025-08-23T00:00:00	13	46-59	4	9	30	18	33	5	0	0	0	0	0
34085	8	FC006REC	4	2025-08-23T00:00:00	14	0-15	3	13	16	18	39	4	1	0	0	0	0
34086	8	FC006REC	4	2025-08-23T00:00:00	14	16-30	4	10	23	9	27	7	0	0	0	0	0
34087	8	FC006REC	4	2025-08-23T00:00:00	14	31-45	7	8	21	22	20	4	0	0	0	0	0
34088	8	FC006REC	4	2025-08-23T00:00:00	14	46-59	4	9	23	16	20	2	1	0	0	0	0
34089	8	FC006REC	4	2025-08-23T00:00:00	15	0-15	3	16	23	25	25	7	0	0	0	0	0
34090	8	FC006REC	4	2025-08-23T00:00:00	15	16-30	2	17	17	24	20	3	0	0	0	0	0
34091	8	FC006REC	4	2025-08-23T00:00:00	15	31-45	2	10	20	21	33	9	0	0	0	0	0
34092	8	FC006REC	4	2025-08-23T00:00:00	15	46-59	4	13	25	29	10	3	0	0	0	0	0
34093	8	FC006REC	4	2025-08-23T00:00:00	16	0-15	5	9	18	38	18	2	0	0	0	0	0
34094	8	FC006REC	4	2025-08-23T00:00:00	16	16-30	3	9	10	41	34	2	1	0	0	0	0
34095	8	FC006REC	4	2025-08-23T00:00:00	16	31-45	4	12	13	35	30	3	0	0	0	0	0
34096	8	FC006REC	4	2025-08-23T00:00:00	16	46-59	2	6	19	37	23	3	0	0	0	0	0
34097	8	FC006REC	4	2025-08-23T00:00:00	17	0-15	10	9	19	40	29	3	0	0	0	0	0
34098	8	FC006REC	4	2025-08-23T00:00:00	17	16-30	2	9	15	34	23	4	0	0	0	0	0
34099	8	FC006REC	4	2025-08-23T00:00:00	17	31-45	3	11	18	30	24	3	0	0	0	0	0
34100	8	FC006REC	4	2025-08-23T00:00:00	17	46-59	2	9	19	36	19	2	0	0	0	0	0
34101	8	FC006REC	4	2025-08-23T00:00:00	18	0-15	5	9	17	42	24	1	0	0	0	0	0
34102	8	FC006REC	4	2025-08-23T00:00:00	18	16-30	3	12	30	49	14	2	0	0	0	0	0
34103	8	FC006REC	4	2025-08-23T00:00:00	18	31-45	5	12	22	48	29	3	0	0	0	0	0
34104	8	FC006REC	4	2025-08-23T00:00:00	18	46-59	5	10	9	36	19	2	0	0	0	0	0
34105	8	FC006REC	4	2025-08-23T00:00:00	19	0-15	5	15	21	48	18	4	0	0	0	0	0
34106	8	FC006REC	4	2025-08-23T00:00:00	19	16-30	4	5	7	45	23	3	0	0	0	0	0
34107	8	FC006REC	4	2025-08-23T00:00:00	19	31-45	4	8	20	32	19	5	0	0	0	0	0
34108	8	FC006REC	4	2025-08-23T00:00:00	19	46-59	7	8	11	32	25	5	0	0	0	0	0
34109	8	FC006REC	4	2025-08-23T00:00:00	20	0-15	3	5	8	41	22	4	0	0	0	0	0
34110	8	FC006REC	4	2025-08-23T00:00:00	20	16-30	3	10	14	34	19	5	0	0	0	0	0
34111	8	FC006REC	4	2025-08-23T00:00:00	20	31-45	9	6	19	41	18	0	0	0	0	0	0
34112	8	FC006REC	4	2025-08-23T00:00:00	20	46-59	1	8	12	35	20	2	0	0	0	0	0
