id,code,name_concatenated,official_name,short_name,pavement_code,pavement_description
8960,80314,RUA AZUL,Rua Azul,R. Azul,S,Via Pavimentada
1603,9369,RUA AZUL,Rua Azul,R. Azul,S,Via Pavimentada
2155,14567,RUA AZULADO,Rua Azulado,R. Azulado,X,Não definida
7807,66842,RUA AZULAO,Rua Azulão,R. Azulao,N,Via Não Pavimentada
1604,9377,RUA AZURITA,Rua Azurita,R. Azurita,S,Via Pavimentada
93,124400,RUA B,Rua B,R. B,N,Via Não Pavimentada
357,138215,RUA B,Rua B,R. B,N,Via Não Pavimentada
1421,9385,RUA B,Rua B,R. B,N,Via Não Pavimentada
1562,9393,RUA BABACULANDIA,Rua Babaçulândia,R. Babaculandia,P,Via Parcialmente Pavimentada
8721,77224,RUA BABILONIA,Rua Babilônia,R. Babilonia,S,Via Pavimentada
1606,9415,RUA BACABAL,Rua Bacabal,R. Bacabal,S,Via Pavimentada
9832,90360,RUA BACATUBA,Rua Bacatuba,R. Bacatuba,N,Via Não Pavimentada
5259,43230,RUA BACAXA,Rua Bacaxá,R. Bacaxa,X,Não definida
1548,8923,RUA BACHAREL AUGUSTO GENUINO ALBUQUERQUE,Rua Bacharel Augusto Genuino Albuquerque,R. Bacharel Augusto Genuino Albuquerque,N,Via Não Pavimentada
10874,111970,RUA BACHAREL HERMANO LUCENA,Rua Bacharel Hermano Lucena,R. Bacharel Hermano Lucena,N,Via Não Pavimentada
10627,109690,RUA BACIA DO PINA,Rua Bacia do Pina,R. Bacia do Pina,X,Não definida
1613,9474,RUA BACILANDIA,Rua Bacilandia,R. Bacilandia,S,Via Pavimentada
416,9482,RUA BACURI,Rua Bacuri,R. Bacuri,S,Via Pavimentada
8502,74624,RUA BACURITI,Rua Bacuriti,R. Bacuriti,S,Via Pavimentada
4487,36072,RUA BADAJOS,Rua Badajos,R. Badajos,S,Via Pavimentada
1615,9512,RUA BADEJO,Rua Badejo,R. Badejo,S,Via Pavimentada
1616,9520,RUA BAGE,Rua Bagé,R. Bage,X,Não definida
1619,9555,RUA BAGUARI,Rua Baguari,R. Baguari,S,Via Pavimentada
1621,9563,RUA BAHIA,Rua Bahia,R. Bahia,S,Via Pavimentada
9746,89257,RUA BAHIA FORMOSA,Rua Bahia Formosa,R. Bahia Formosa,S,Via Pavimentada
1623,9598,RUA BAIANOPOLIS,Rua Baianópolis,R. Baianopolis,S,Via Pavimentada
9752,89311,RUA BAIPENDI,Rua Baipendi,R. Baipendi,S,Via Pavimentada
1629,9628,RUA BAIXA GRANDE,Rua Baixa Grande,R. Baixa Grande,S,Via Pavimentada
1631,9636,RUA BAIXA JOSE RIBEIRO,Rua Baixa José Ribeiro,R. Baixa José Ribeiro,S,Via Pavimentada
3584,27561,RUA BALBINA,Rua Balbina,R. Balbina,N,Via Não Pavimentada
1610,9660,RUA BALDIM,Rua Baldim,R. Baldim,S,Via Pavimentada
10472,101095,RUA BALDO DO VIVEIRO,Rua Baldo do Viveiro,R. Baldo do Viveiro,X,Não definida
1635,9687,RUA BALIZA,Rua Baliza,R. Baliza,S,Via Pavimentada
1636,9695,RUA BALSAMO,Rua Bálsamo,R. Balsamo,S,Via Pavimentada
1639,9725,RUA BALTAZAR DA SILVA LISBOA,Rua Baltazar da Silva Lisboa,R. Baltazar da Silva Lisboa,N,Via Não Pavimentada
8698,77194,RUA BALTAZAR GONCALVES,Rua Baltazar Gonçalves,R. Baltazar Gonçalves,N,Via Não Pavimentada
1637,9709,RUA BALTAZAR PASSOS,Rua Baltazar Passos,R. Baltazar Passos,S,Via Pavimentada
1638,9717,RUA BALTAZAR PEREIRA,Rua Baltazar Pereira,R. Baltazar Pereira,S,Via Pavimentada
11692,124842,RUA BAMBOLE,Rua Bambolê,R. Bambolê,N,Via Não Pavimentada
1641,9741,RUA BAMBUI,Rua Bambuí,R. Bambui,S,Via Pavimentada
11800,137820,RUA BAMBULUA,Rua Bambuluá,R. bambuluá,X,Não definida
1647,9792,RUA BANDEIRANTE,Rua Bandeirante,R. Bandeirante,S,Via Pavimentada
6671,56081,RUA BARAO DA SOLEDADE,Rua Barão da Soledade,R. Barão da Soledade,N,Via Não Pavimentada
7648,65242,RUA BARAO DA VITORIA,Rua Barão da Vitória,R. Barão da Vitoria,S,Via Pavimentada
698,1406,RUA BARAO DE AGUA BRANCA,Rua Barão de Água Branca,R. Barão de Agua Branca,S,Via Pavimentada
719,1635,RUA BARAO DE ALAGOAS,Rua Barão de Alagoas,R. Barão de Alagoas,N,Via Não Pavimentada
1037,4596,RUA BARAO DE ANADIA,Rua Barão de Anadia,R. Barão de Anadia,P,Via Parcialmente Pavimentada
1130,5380,RUA BARAO DE ANTONINA,Rua Barão de Antonina,R. Barão de Antonina,N,Via Não Pavimentada
9780,89648,RUA BARAO DE ATALAIA,Rua Barão de Atalaia,R. Barão de Atalaia,X,Não definida
11717,125253,RUA BARAO DE ATALAIA,Rua Barão de Atalaia,R. Barão de Atalaia,S,Via Pavimentada
6,10537,RUA BARAO DE BEBERIBE,Rua Barão de Beberibe,R. Barão de Beberibe,S,Via Pavimentada
1925,12190,RUA BARAO DE BOTOVI,Rua Barão de Botovi,R. Barão de Botovi,S,Via Pavimentada
1969,12734,RUA BARAO DE BUIQUE,Rua Barão de Buíque,R. Barão de Buique,S,Via Pavimentada
2082,13587,RUA BARAO DE CAMAQUA,Rua Barão de Camaquã,R. Barão de Camaqua,S,Via Pavimentada
2241,15393,RUA BARAO DE CARUARU,Rua Barão de Caruaru,R. Barão de Caruaru,S,Via Pavimentada
2369,16519,RUA BARAO DE CERRO LARGO,Rua Barão de Cerro Largo,R. Barão de Cerro Largo,P,Via Parcialmente Pavimentada
2403,16985,RUA BARAO DE COCAIS,Rua Barão de Cocáis,R. Barão de Cocais,S,Via Pavimentada
2483,17442,RUA BARAO DE CONTENDAS,Rua Barão de Contendas,R. Barão de Contendas,S,Via Pavimentada
10105,94862,RUA BARAO DE COTEGIPE,Rua Barão de Cotegipe,R. Barão de Cotegipe,P,Via Parcialmente Pavimentada
2815,20419,RUA BARAO DE DRUMOND,Rua Barão de Drumond,R. Barão de Drumond,S,Via Pavimentada
3498,26816,RUA BARAO DE GOIANA,Rua Barão de Goiana,R. Barão de Goiana,S,Via Pavimentada
3559,27324,RUA BARAO DE GRAJAU,Rua Barão de Grajaú,R. Barão de Grajau,P,Via Parcialmente Pavimentada
3564,27367,RUA BARAO DE GRANITO,Rua Barão de Granito,R. Barão de Granito,S,Via Pavimentada
3833,29840,RUA BARAO DE IGARASSU,Rua Barão de Igarassu,R. Barão de Igarassu,S,Via Pavimentada
3964,31135,RUA BARAO DE ITAMARACA,Rua Barão de Itamaracá,R. Barão de Itamaraca,S,Via Pavimentada
4003,31429,RUA BARAO DE ITAPISSUMA,Rua Barão de Itapissuma,R. Barão de Itapissuma,S,Via Pavimentada
4064,32220,RUA BARAO DE JACUI,Rua Barão de Jacuí,R. Barão de Jacui,S,Via Pavimentada
4102,32557,RUA BARAO DE JAPARANA,Rua Barão de Japaraná,R. Barão de Japarana,S,Via Pavimentada
4666,37710,RUA BARAO DE LADARIO,Rua Barão de Ladário,R. Barão de Ladario,S,Via Pavimentada
4856,39535,RUA BARAO DE LUCENA,Rua Barão de Lucena,R. Barão de Lucena,S,Via Pavimentada
5028,40959,RUA BARAO DE MAMORE,Rua Barão de Mamore,R. Barão de Mamore,S,Via Pavimentada
5340,43907,RUA BARAO DE MELGACO,Rua Barão de Melgaço,R. Barão de Melgaco,N,Via Não Pavimentada
5459,44954,RUA BARAO DE MONTE ALTO,Rua Barão de Monte Alto,R. Barão de Monte Alto,N,Via Não Pavimentada
5517,45489,RUA BARAO DE MURIBECA,Rua Barão de Muribeca,R. Barão de Muribeca,S,Via Pavimentada
5437,45519,RUA BARAO DE MURITIBA,Rua Barão de Muritiba,R. Barão de Muritiba,N,Via Não Pavimentada
5698,47198,RUA BARAO DE OEIRAS,Rua Barão de Oeiras,R. Barão de Oeiras,S,Via Pavimentada
5852,48526,RUA BARAO DE PAJEU,Rua Barão de Pajeú,R. Barão de Pajeu,S,Via Pavimentada
5863,48607,RUA BARAO DE PALMARES,Rua Barão de Palmares,R. Barão de Palmares,X,Não definida
8380,73490,RUA BARAO DE SANTO ANGELO,Rua Barão de Santo Ângelo,R. Barão de Santo Angelo,S,Via Pavimentada
1916,12122,RUA BARAO DE SAO BORJA,Rua Barão de São Borja,R. Barão de São Borja,S,Via Pavimentada
6690,56260,RUA BARAO DE SOUZA LEAO,Rua Barão de Souza Leão,R. Barão de Souza Leão,S,Via Pavimentada
7484,63460,RUA BARAO DE TAMANDARE,Rua Barão de Tamandaré,R. Barão de Tamandare,S,Via Pavimentada
7057,59900,RUA BARAO DE TAMANDARE,Rua Barão de Tamandaré,R. Barão de Tamandare,P,Via Parcialmente Pavimentada
7105,60372,RUA BARAO DE TEFE,Rua Barão de Tefé,R. Barão de Tefe,S,Via Pavimentada
11910,707031,RUA BARAO DE TIMBAUBA,Rua Barão de Timbaúba,R. Barão de Timbaúba,N,Via Não Pavimentada
7223,61328,RUA BARAO DE TRACUNHAEM,Rua Barão de Tracunhaém,R. Barão de Tracunhaem,S,Via Pavimentada
7551,64122,RUA BARAO DE VERA CRUZ,Rua Barão de Vera Cruz,R. Barão de Vera Cruz,P,Via Parcialmente Pavimentada
2149,14486,RUA BARAO DO CAPIBARIBE,Rua Barão do Capibaribe,R. Barão do Capibaribe,P,Via Parcialmente Pavimentada
4816,39152,RUA BARAO DO LIVRAMENTO,Rua Barão do Livramento,R. Barão do Livramento,N,Via Não Pavimentada
6576,55042,RUA BARAO DO SERRO AZUL,Rua Barão do Serro Azul,R. Barão do Serro Azul,N,Via Não Pavimentada
3763,29165,RUA BARAO HOMEM DE MELO,Rua Barão Homem de Melo,R. Barão Homem de Melo,P,Via Parcialmente Pavimentada
4836,39322,RUA BARAO LOPES NETO,Rua Barão Lopes Neto,R. Barão Lopes Neto,P,Via Parcialmente Pavimentada
5353,44016,RUA BARAO MENDES JAQUES,Rua Barão Mendes Jaques,R. Barão Mendes Jaques,N,Via Não Pavimentada
5920,49115,RUA BARAO PARANAPIACABA,Rua Barão Paranapiaçaba,R. Barão Paranapiacaba,N,Via Não Pavimentada
7910,67938,RUA BARAO RODRIGUES MENDES,Rua Barão Rodrigues Mendes,R. Barão Rodrigues Mendes,S,Via Pavimentada
1650,9822,RUA BARAUNA,Rua Baraúna,R. Barauna,S,Via Pavimentada
3836,29912,RUA BARBACENA,Rua Barbacena,R. Barbacena,N,Via Não Pavimentada
1656,9873,RUA BARBARA DE ALENCAR,Rua Bárbara de Alencar,R. Barbara de Alencar,S,Via Pavimentada
1655,9865,RUA BARBARA HELIODORA,Rua Bárbara Heliodora,R. Barbara Heliodora,N,Via Não Pavimentada
1658,9890,RUA BARBOSA VIANA,Rua Barbosa Viana,R. Barbosa Viana,P,Via Parcialmente Pavimentada
1659,9920,RUA BARCELOS,Rua Barcelos,R. Barcelos,N,Via Não Pavimentada
10425,100579,RUA BACHAREL SEVERINO TORRES G DO NASCIMENTO,Rua Barechal Severino Torres Galindo do Nascimento,R. Bel. Severino Torres Galindo do Nascimento,N,Via Não Pavimentada
9738,89168,RUA BARELANDIA,Rua Barelândia,R. Barelandia,N,Via Não Pavimentada
1682,10146,RUA BARIRI,Rua Bariri,R. Bariri,P,Via Parcialmente Pavimentada
1643,9946,RUA BAROLANDIA,Rua Barolândia,R. Barolandia,S,Via Pavimentada
4002,31410,RUA BARONESA DE ITAPISSUMA,Rua Baronesa de Itapissuma,R. Baronesa de Itapissuma,N,Via Não Pavimentada
5864,48615,RUA BARONESA DE PALMARES,Rua Baronesa de Palmares,R. Baronesa de Palmares,S,Via Pavimentada
6564,54941,RUA BARRA BONITA,Rua Barra Bonita,R. Barra Bonita,S,Via Pavimentada
1668,10006,RUA BARRA DA GUABIRABA,Rua Barra da Guabiraba,R. Barra da Guabiraba,N,Via Não Pavimentada
8011,69418,RUA BARRA DE GUABIRABA,Rua Barra de Guabiraba,R. Barra de Guabiraba,N,Via Não Pavimentada
8012,69426,RUA BARRA DE SAO PEDRO,Rua Barra de São Pedro,R. Barra de São Pedro,N,Via Não Pavimentada
8014,69442,RUA BARRA DO BREJO,Rua Barra do Brejo,R. Barra do Brejo,N,Via Não Pavimentada
8013,69434,RUA BARRA DO JARDIM,Rua Barra do Jardim,R. Barra do Jardim,N,Via Não Pavimentada
9833,90379,RUA BARRA DO RIACHAO,Rua Barra do Riachão,R. Barra do Riachao,S,Via Pavimentada
1673,10065,RUA BARRA DO SAGI,Rua Barra do Sagi,R. Barra do Sagi,S,Via Pavimentada
1666,9970,RUA BARRA DOS COQUEIROS,Rua Barra dos Coqueiros,R. Barra Dos Coqueiros,P,Via Parcialmente Pavimentada
9749,89281,RUA BARRA DOURADA,Rua Barra Dourada,R. Barra Dourada,P,Via Parcialmente Pavimentada
9834,90387,RUA BARRA FELIZ,Rua Barra Feliz,R. Barra Feliz,N,Via Não Pavimentada
1886,11878,RUA BARRA GRANDE,Rua Barra Grande,R. Barra Grande,N,Via Não Pavimentada
1670,10022,RUA BARRA LONGA,Rua Barra Longa,R. Barra Longa,P,Via Parcialmente Pavimentada
1672,10049,RUA BARRA NOVA,Rua Barra Nova,R. Barra Nova,S,Via Pavimentada
1674,10073,RUA BARRA SECA,Rua Barra Seca,R. Barra Seca,S,Via Pavimentada
1675,10081,RUA BARRA VELHA,Rua Barra Velha,R. Barra Velha,S,Via Pavimentada
1676,10090,RUA BARRA VERDE,Rua Barra Verde,R. Barra Verde,S,Via Pavimentada
3597,27715,RUA BARREIRINHA,Rua Barreirinha,R. Barreirinha,X,Não definida
1681,10138,RUA BARREIROS,Rua Barreiros,R. Barreiros,S,Via Pavimentada
4655,37605,RUA BARRINHA,Rua Barrinha,R. Barrinha,X,Não definida
9936,91600,RUA BARRO BRANCO,Rua Barro Branco,R. Barro Branco,X,Não definida
1685,10189,RUA BARROS BARRETO,Rua Barros Barreto,R. Barros Barreto,P,Via Parcialmente Pavimentada
4385,35181,RUA BARROSO,Rua Barroso,R. Barroso,N,Via Não Pavimentada
1694,10251,RUA BARROS REGO,Rua Barros Rego,R. Barros Rego,P,Via Parcialmente Pavimentada
1693,10243,RUA BARROS SOBRINHO,Rua Barros Sobrinho,R. Barros Sobrinho,S,Via Pavimentada
1701,10308,RUA BARTOLOMEU DE GUSMAO,Rua Bartolomeu de Gusmão,R. Bartolomeu de Gusmao,S,Via Pavimentada
6249,52140,RUA BARTOLOMEU MARQUES,Rua Bartolomeu Marques,R. Bartolomeu Marques,S,Via Pavimentada
1704,10332,RUA BASILIO DA GAMA,Rua Basílio da Gama,R. Basilio da Gama,S,Via Pavimentada
1706,10359,RUA BASTOS RIBEIRO,Rua Bastos Ribeiro,R. Bastos Ribeiro,P,Via Parcialmente Pavimentada
1707,10367,RUA BASTOS TIGRE,Rua Bastos Tigre,R. Bastos Tigre,S,Via Pavimentada
1708,10375,RUA BATAGUACU,Rua Bataguaçu,R. Bataguacu,S,Via Pavimentada
9835,90395,RUA BATAIPORA,Rua Bataiporã,R. Bataipora,N,Via Não Pavimentada
1709,10383,RUA BATALHA,Rua Batalha,R. Batalha,N,Via Não Pavimentada
4015,31542,RUA BATALHA DE TEJUCUPAPO,Rua Batalha de Tejucupapo,R. Batalha de Tejucupapo,N,Via Não Pavimentada
1710,10391,RUA BATATAIS,Rua Batatais,R. Batatais,S,Via Pavimentada
1711,10405,RUA BATATAN,Rua Batatan,R. Batatan,S,Via Pavimentada
1266,10413,RUA BATINGA,Rua Batinga,R. Batinga,N,Via Não Pavimentada
1715,10464,RUA BATURITE,Rua Baturité,R. Baturite,N,Via Não Pavimentada
1716,10472,RUA BAULANADIA,Rua Baulanadia,R. Baulanadia,S,Via Pavimentada
1718,10480,RUA BAUNILHA,Rua Baunilha,R. Baunilha,X,Não definida
1719,10499,RUA BAURU,Rua Bauru,R. Bauru,S,Via Pavimentada
8346,73121,RUA BEATRIZ,Rua Beatriz,R. Beatriz,S,Via Pavimentada
4,10502,RUA BEATRIZ,Rua Beatriz,R. Beatriz,S,Via Pavimentada
8251,72028,RUA BEATRIZ VIEIRA,Rua Beatriz Vieira,R. Beatriz Vieira,N,Via Não Pavimentada
5,10510,RUA BEBEDOURO,Rua Bebedouro,R. Bebedouro,S,Via Pavimentada
8333,72990,RUA BEBINHO SALGADO,Rua Bebinho Salgado,R. Bebinho Salgado,S,Via Pavimentada
8,10553,RUA BEETHOVEN,Rua Beethoven,R. Beethoven,X,Não definida
9,10561,RUA BEGE,Rua Bege,R. Bege,X,Não definida
4867,136948,RUA BEIJA FLOR,Rua Beija Flor,R. Beija Flo,N,Via Não Pavimentada
7771,66486,RUA BEIJA FLOR,Rua Beija Flor,R. Beija Flor,P,Via Parcialmente Pavimentada
10739,110280,RUA BEIJA FLOR,Rua Beija Flor,R. Beija Flor,X,Não definida
10,10570,RUA BEIJUPIRA,Rua Beijupira,R. Beijupira,S,Via Pavimentada
10474,101117,RUA BEIRA RIO,Rua Beira Rio,R. Beira Rio,X,Não definida
11733,125806,RUA BEIRA RIO,Rua Beira Rio,R. Beira Rio,X,Não definida
8090,70238,RUA BEIRA RIO,Rua Beira Rio,R. Beira Rio,N,Via Não Pavimentada
10484,101290,RUA BELA,Rua Bela,R. Bela,X,Não definida
10354,99295,RUA BELA AURORA,Rua Bela Aurora,R. Bela Aurora,X,Não definida
8413,73881,RUA BELAC AULIS,Rua Belac Aulis,R. Belac Aulis,N,Via Não Pavimentada
7447,63053,RUA BELA CRUZ,Rua Bela Cruz,R. Bela Cruz,S,Via Pavimentada
1756,10626,RUA BELARMINO CARNEIRO,Rua Belarmino Carneiro,R. Belarmino Carneiro,S,Via Pavimentada
1757,10634,RUA BELARMINO HENRIQUE,Rua Belarmino Henrique,R. Belarmino Henrique,S,Via Pavimentada
1759,10642,RUA BELA VISTA,Rua Bela Vista,R. Bela Vista,S,Via Pavimentada
8641,76325,RUA BELA VISTA,Rua Bela Vista,R. Bela Vista,S,Via Pavimentada
11795,137685,RUA BELEM,Rua Belém,R. Belém,N,Via Não Pavimentada
8985,80586,RUA BELEM DE JUDA,Rua Belém de Judá,R. Belem de Juda,S,Via Pavimentada
8401,73717,RUA BELEM DE MARIA,Rua Belém de Maria,R. Belem de Maria,P,Via Parcialmente Pavimentada
1723,10669,RUA BELEM DE MARIA,Rua Belém de Maria,R. Belem de Maria,N,Via Não Pavimentada
1725,10685,RUA BELEM DE SAO FRANCISCO,Rua Belém de São Francisco,R. Belem de São Francisco,P,Via Parcialmente Pavimentada
9135,82350,RUA BELEM NOVO,Rua Belém Novo,R. Belem Novo,X,Não definida
9050,81442,RUA BELMINO CORREIA,Rua Belmino Correia,R. Belmino Correia,S,Via Pavimentada
1739,10715,RUA BELMIRO CORREA,Rua Belmiro Corrêa,R. Belmiro Corrêa,S,Via Pavimentada
1738,10707,RUA BELMIRO DE BARROS,Rua Belmiro de Barros,R. Belmiro de Barros,S,Via Pavimentada
1740,10723,RUA BELMONTE,Rua Belmonte,R. Belmonte,S,Via Pavimentada
1741,10731,RUA BELO CAMPO,Rua Belo Campo,R. Belo Campo,S,Via Pavimentada
1743,10740,RUA BELO HORIZONTE,Rua Belo Horizonte,R. Belo Horizonte,S,Via Pavimentada
6186,51489,RUA BELO HORIZONTE,Rua Belo Horizonte,R. Belo Horizonte,S,Via Pavimentada
1745,10758,RUA BELO JARDIM,Rua Belo Jardim,R. Belo Jardim,S,Via Pavimentada
1761,10766,RUA BELO MONTE,Rua Belo Monte,R. Belo Monte,X,Não definida
1762,10774,RUA BELO ORIENTE,Rua Belo Oriente,R. Belo Oriente,P,Via Parcialmente Pavimentada
8603,75833,RUA BELO VALE,Rua Belo Vale,R. Belo Vale,P,Via Parcialmente Pavimentada
1764,10790,RUA BELTERRA,Rua Belterra,R. Belterra,S,Via Pavimentada
1767,10820,RUA BELUNO,Rua Beluno,R. Beluno,S,Via Pavimentada
1768,10839,RUA BEM ME QUER,Rua Bem me quer,R. Bem Me Quer,N,Via Não Pavimentada
1769,10847,RUA BEMPOSTA,Rua Bemposta,R. Bemposta,S,Via Pavimentada
7748,66257,RUA BEM TE VI,Rua Bem te vi,R. Bem Te Vi,S,Via Pavimentada
1772,10855,RUA BEM-TE-VI,Rua Bem-te-vi,R. Bem-te-vi,P,Via Parcialmente Pavimentada
8015,69450,RUA BEM TE VI,Rua Bem Te Vi,R. Bem Te Vi,N,Via Não Pavimentada
1773,10863,RUA BENEDITA LYRA,Rua Benedita Lyra,R. Benedita Lyra,S,Via Pavimentada
1783,10910,RUA BENFICA,Rua Benfica,R. Benfica,P,Via Parcialmente Pavimentada
5604,46620,RUA BENFICA,Rua Benfica,R. Benfica,N,Via Não Pavimentada
7184,61000,RUA BENGALAS,Rua Bengalas,R. Bengalas,X,Não definida
8866,79219,RUA BENICIO DIAS,Rua Benício Dias,R. Benicio Dias,S,Via Pavimentada
8220,71650,RUA BENICIO TAVARES WHATLEY DIAS,Rua Benício Tavares Whatley Dias,R. Benicio Tavares Whatley Dias,S,Via Pavimentada
1785,10936,RUA BENJAMIN AZEVEDO,Rua Benjamin Azevêdo,R. Benjamin Azevêdo,S,Via Pavimentada
1786,10944,RUA BENJAMIN CONSTANT,Rua Benjamin Constant,R. Benjamin Constant,S,Via Pavimentada
6540,54712,RUA BENJAMIN CONSTANT,Rua Benjamin Constant,R. Benjamin Constant,N,Via Não Pavimentada
1787,10952,RUA BENJAMIN CONSTANT DE MAGALHAES,Rua Benjamin Constant de Magalhães,R. Benjamin Constant de Magalhães,N,Via Não Pavimentada
1789,10960,RUA BENJAMIN FONSECA,Rua Benjamin Fonseca,R. Benjamin Fonseca,N,Via Não Pavimentada
1254,6424,RUA BENJAMIM MACHADO,Rua Benjamin Machado,R. Benjamim Machado,N,Via Não Pavimentada
1790,10979,RUA BENJAMIN TORREAO,Rua Benjamin Torreão,R. Benjamin Torreao,S,Via Pavimentada
1779,11010,RUA BENTO DE ABREU,Rua Bento de Abreu,R. Bento de Abreu,S,Via Pavimentada
9776,89613,RUA BENTO GONCALVES,Rua Bento Gonçalves,R. Bento Gonçalves,X,Não definida
1782,11045,RUA BENTO JUSTINO DE SOUZA,Rua Bento Justino de Souza,R. Bento Justino de Souza,N,Via Não Pavimentada
1778,11053,RUA BENTO LOYOLA,Rua Bento Loyola,R. Bento Loyola,S,Via Pavimentada
5302,43508,RUA BENTOPOLIS,Rua Bentópolis,R. Bentopolis,S,Via Pavimentada
1746,11070,RUA BENTO TEIXEIRA,Rua Bento Teixeira,R. Bento Teixeira,N,Via Não Pavimentada
1797,11088,RUA BENVENUTO CELINI,Rua Benvenuto Celini,R. Benvenuto Celini,S,Via Pavimentada
1802,11134,RUA BEQUIMAO,Rua Bequimão,R. Bequimao,P,Via Parcialmente Pavimentada
7954,68470,RUA BERGUEDOF ELLIOT,Rua Berguedof Elliot,R. Berguedof Elliot,N,Via Não Pavimentada
1766,10812,RUA BERILO,Rua Berilo,R. Berilo,S,Via Pavimentada
768,2062,RUA BERILO PERNAMBUCANO,Rua Berilo Pernambucano,R. Berilo Pernambucano,N,Via Não Pavimentada
11850,701130,RUA BERIZAL,Rua Berizal,R. Berizal,X,Não definida
1805,11169,RUA BERLIM,Rua Berlim,R. Berlim,P,Via Parcialmente Pavimentada
1807,11193,RUA BERNADETE XAVIER GOMES,Rua Bernadete Xavier Gomes,R. Bernadete Xavier Gomes,P,Via Parcialmente Pavimentada
1808,11207,RUA BERNARDIM RIBEIRO,Rua Bernardim Ribeiro,R. Bernardim Ribeiro,P,Via Parcialmente Pavimentada
1810,11215,RUA BERNARDINO ALVES MAIA,Rua Bernardino Alves Maia,R. Bernardino Alves Maia,N,Via Não Pavimentada
1811,11223,RUA BERNARDINO DA COSTA,Rua Bernardino da Costa,R. Bernardino da Costa,S,Via Pavimentada
1821,11339,RUA BERNARDINO DE CARVALHO,Rua Bernardino de Carvalho,R. Bernardino de Carvalho,P,Via Parcialmente Pavimentada
1815,11266,RUA BERNARDINO SOARES DA SILVA,Rua Bernardino Soares da Silva,R. Bernardino Soares da Silva,S,Via Pavimentada
1820,11320,RUA BERNARDO DE VASCONCELOS,Rua Bernardo de Vasconcelos,R. Bernardo de Vasconcelos,X,Não definida
1817,11282,RUA BERNARDO GABRIEL,Rua Bernardo Gabriel,R. Bernardo Gabriel,N,Via Não Pavimentada
1818,11290,RUA BERNARDO GUIMARAES,Rua Bernardo Guimarães,R. Bernardo Guimaraes,S,Via Pavimentada
1819,11312,RUA BERNARDO SAYAO,Rua Bernardo Sayão,R. Bernardo Sayao,P,Via Parcialmente Pavimentada
1822,11347,RUA BERNARDO VIEIRA DE MELO,Rua Bernardo Vieira de Melo,R. Bernardo Vieira de Melo,P,Via Parcialmente Pavimentada
1823,11355,RUA BERTIOGA,Rua Bertioga,R. Bertioga,S,Via Pavimentada
8676,76830,RUA BERTOLINA,Rua Bertolina,R. Bertolina,S,Via Pavimentada
1825,11371,RUA BERTOPOLIS,Rua Bertópolis,R. Bertopolis,N,Via Não Pavimentada
3320,25186,RUA BERURI,Rua Beruri,R. Beruri,S,Via Pavimentada
1826,11380,RUA BETANIA,Rua Betânia,R. Betania,S,Via Pavimentada
8800,78409,RUA BETARA,Rua Betara,Rua Betara,X,Não definida
1827,11398,RUA BETIM,Rua Betim,R. Betim,N,Via Não Pavimentada
1828,11401,RUA BETINHA,Rua Betinha,R. Betinha,S,Via Pavimentada
1831,11436,RUA BEZERRA DA PALMA,Rua Bezerra da Palma,R. Bezerra da Palma,P,Via Parcialmente Pavimentada
1829,11410,RUA BEZERRA DE CARVALHO,Rua Bezerra de Carvalho,R. Bezerra de Carvalho,S,Via Pavimentada
1830,11428,RUA BEZERRA DE MENEZES,Rua Bezerra de Menezes,R. Bezerra de Menezes,N,Via Não Pavimentada
1832,11444,RUA BEZERROS,Rua Bezerros,R. Bezerros,S,Via Pavimentada
8859,79120,RUA BEZINHA,Rua Bezinha,R. Bezinha,S,Via Pavimentada
1834,11460,RUA BIANN DE MEDEIROS,Rua Biann de Medeiros,R. Biann de Medeiros,S,Via Pavimentada
1835,11479,RUA BIANOR DE MEDEIROS,Rua Bianor de Medeiros,R. Bianor de Medeiros,S,Via Pavimentada
1836,11487,RUA BIANOR DE OLIVEIRA,Rua Bianor de Oliveira,R. Bianor de Oliveira,S,Via Pavimentada
11466,120260,RUA BIGUACU,Rua Biguaçu,R. Biguaçu,P,Via Parcialmente Pavimentada
1839,11541,RUA BILAC,Rua Bilac,R. Bilac,S,Via Pavimentada
7902,67857,RUA BIONE,Rua Bione,R. Bione,S,Via Pavimentada
1841,11568,RUA BISMARCK DE FREITAS,Rua Bismarck de Freitas,R. Bismarck de Freitas,P,Via Parcialmente Pavimentada
2175,14761,RUA BISPO CARDOSO AYRES,Rua Bispo Cardoso Ayres,R. Bispo Cardoso Ayres,S,Via Pavimentada
7,10545,RUA BITUPITA,Rua Bitupita,R. Bitupita,N,Via Não Pavimentada
1848,11614,RUA BITURI,Rua Bituri,R. Bituri,S,Via Pavimentada
1849,11622,RUA BITURUNA,Rua Bituruna,R. Bituruna,S,Via Pavimentada
1850,11630,RUA BIZARRA,Rua Bizarra,R. Bizarra,X,Não definida
1853,11657,RUA BLUMENAU,Rua Blumenau,R. Blumenau,S,Via Pavimentada
8379,73482,RUA BOA ESPERANCA,Rua Boa Esperança,R. Boa Esperanca,S,Via Pavimentada
8638,76309,RUA BOA ESPERANCA,Rua Boa Esperança,R. Boa Esperanca,S,Via Pavimentada
1855,11673,RUA BOANERGES PEREIRA,Rua Boanerges Pereira,R. Boanerges Pereira,S,Via Pavimentada
1856,11681,RUA BOA NOVA,Rua Boa Nova,R. Boa Nova,S,Via Pavimentada
